source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4111834567779557376,60420130346562999,BP,2489.5073640071087,7.496009392242627,1.370923210755886E7,10994.920320004716,1246.8696,false,false,0,375316653866487564
4111834567779557376,60429871072695762,BP,2489.6835083406963,7.295811085325404,1.648513288087573E7,23698.143334054006,695.6297,false,false,0,375316653866487564
4111834567779557376,60433963339933200,BP,2489.7575090932582,7.228897842938377,1.7533061216493115E7,13177.804543536115,1330.4994,false,false,0,375316653866487564
4111834567779557376,60443704121378675,BP,2489.9336539474516,7.161159557286119,1.866177991806537E7,18075.12277240037,1032.4567,false,false,0,375316653866487564
4111834567779557376,60447796413120595,BP,2490.0076557242437,7.1767153839763935,1.8396310566730566E7,36889.700321089585,498.6842,false,false,0,375316653866487564
4111834567779557376,60457537262461678,BP,2490.183801874784,7.2128246260429805,1.7794551071071807E7,14068.731382077374,1264.8298,false,false,0,375316653866487564
4111834567779557376,60461629581997112,BP,2490.2578042113487,7.238108228049388,1.738495596977001E7,13410.296399118193,1296.3887,false,false,0,375316653866487564
4111834567779557376,60475462863327719,BP,2490.5079548292347,7.33356050462875,1.5921819071004028E7,13126.927165337063,1212.9128,false,false,0,375316653866487564
4111834567779557376,65590055773816259,BP,2583.003119678206,7.585934152155684,1.2619531309041684E7,22394.37976790269,563.5133,false,false,0,375316653866487564
4111834567779557376,65594148036080839,BP,2583.07713148876,7.479881171043097,1.3914397883868333E7,12053.878588935857,1154.3502,false,false,0,375316653866487564
4111834567779557376,66395266946176426,BP,2597.5661766011676,7.718477471818023,1.1169298498951783E7,13001.892974847338,859.0517,false,false,0,375316653866487564
4111834567779557376,68260269477487654,BP,2631.297117167142,7.857067970119054,9830818.957060875,10904.235650162085,901.55963,false,false,0,375316653866487564
4111834567779557376,17443071633056607,RP,1712.2934789751878,6.581271330684462,1.8477774731772576E7,15060.772559061586,1226.881,false,false,0,375316653866487564
4111834567779557376,19298753982108309,RP,1745.84935294502,6.240568706856791,2.5288945339001074E7,16266.777571182243,1554.6377,false,false,0,375316653866487564
4111834567779557376,26724440341754483,RP,1880.140822196804,6.245224491843523,2.5180735066917405E7,15607.33127572031,1613.3915,false,false,0,375316653866487564
4111834567779557376,28437700474441979,RP,1911.1273508392474,6.624551697642932,1.7755688667831607E7,13960.329285221283,1271.8674,false,false,0,375316653866487564
4111834567779557376,29502288609293845,RP,1930.381608468583,6.484936456835808,2.019219900203826E7,13800.465306213697,1463.1534,false,false,0,375316653866487564
