source_id,solution_id,ra,dec,wavelength,flux,flux_error,combined_transits,combined_ccds,deblended_ccds
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.74,1.0083168,0.001410129,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.75,1.0089239,0.0014727494,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.76,1.0082983,0.0013765296,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.77,1.0069494,0.0013711717,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.78,1.0055778,0.0012470604,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.79,1.0052952,0.0011813245,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.8,1.006223,0.0012739465,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.81,1.0074146,0.0012182435,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.82,1.0084788,0.0012553394,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.83,1.0083792,0.0011240247,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.84,1.0082268,0.0010603765,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.85,1.0084679,0.0011569328,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.86,1.0091566,0.0012595336,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.87,1.0093608,0.0013200896,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.88,1.0086124,0.0012345135,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.89,1.0072247,0.0013816562,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.9,1.0056074,0.0013614886,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.91,1.0046706,0.0011588068,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.92,1.0044171,0.0012431578,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.93,1.0041609,0.0013956063,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.94,1.0033679,0.0014401419,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.95,1.0036507,0.0013219633,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.96,1.0046088,0.0012440548,31,92,0
