solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,4111834567779557376,5872.0376,1.0216564,1.7389343,-0.5590946,0.836108,-3.8568563,1051.1688,1.0606837,0.60806715,0.45261657,-739.2997,-578.81934,50.285744
8013174454444875809,4111834567779557376,5836.627,1.0091689,1.7211664,-0.5777065,0.82470584,-3.8646295,1064.8652,1.0468919,0.6004666,0.44642532,-743.1397,-583.34186,51.335594
8013174454444875809,4111834567779557376,5891.644,1.0386059,1.7393667,-0.55938894,0.850431,-3.890366,1051.0719,1.0786802,0.6181797,0.46050048,-741.29376,-579.5695,50.248817
8013174454444875809,4111834567779557376,5842.5703,1.0079298,1.7197428,-0.590899,0.8241394,-3.8741808,1068.2378,1.0460094,0.59976935,0.44624007,-740.9366,-581.22754,51.40611
8013174454444875809,4111834567779557376,5965.642,1.0908442,1.7695966,-0.5330979,0.895207,-3.8538487,1023.32275,1.1344345,0.64948165,0.4849528,-743.0243,-576.93713,48.6092
8013174454444875809,4111834567779557376,5904.9067,1.0532441,1.7512298,-0.54070276,0.8624618,-3.8428068,1038.8246,1.0938692,0.62690353,0.46696568,-741.67505,-578.35706,49.653328
8013174454444875809,4111834567779557376,5917.3613,1.0662395,1.741202,-0.5942272,0.8737875,-3.8902202,1046.2241,1.1082238,0.6346091,0.4736147,-739.46454,-575.1975,50.118618
8013174454444875809,4111834567779557376,5913.2764,1.0506172,1.7576506,-0.53076243,0.8607374,-3.8351283,1034.9282,1.0913882,0.6254199,0.4659683,-740.4709,-577.4215,49.28943
8013174454444875809,4111834567779557376,5891.909,1.0344346,1.7467916,-0.5512684,0.84708333,-3.850797,1044.4296,1.0743436,0.6157308,0.45861274,-738.87683,-577.34076,49.844685
8013174454444875809,4111834567779557376,5891.67,1.0316454,1.7490532,-0.5394969,0.8447795,-3.8405538,1043.9877,1.0713537,0.6140938,0.4572599,-740.6688,-579.2121,49.76915
8013174454444875809,4111834567779557376,5815.7666,0.9737649,1.7526405,-0.47182977,0.7944527,-3.7646933,1035.0708,1.0083481,0.5794877,0.42886043,-740.1927,-594.1774,49.66167
8013174454444875809,4111834567779557376,5842.6475,1.0131158,1.7221847,-0.59343415,0.82823,-3.872356,1063.3832,1.0513195,0.602821,0.4484985,-739.2728,-579.26575,51.2475
8013174454444875809,4111834567779557376,5900.474,1.0454613,1.7476411,-0.55448496,0.85622144,-3.8570518,1042.3704,1.0859376,0.6222813,0.4636563,-738.7766,-576.34906,49.790424
8013174454444875809,4111834567779557376,5884.423,1.0326948,1.7556136,-0.5162301,0.8450408,-3.8194356,1034.5538,1.0718731,0.6146772,0.45719588,-740.65955,-578.84796,49.400997
8013174454444875809,4111834567779557376,5925.8135,1.0586259,1.7655303,-0.5160234,0.8675705,-3.8264358,1027.5848,1.0998502,0.6302329,0.4696173,-741.1615,-577.3976,48.851196
8013174454444875809,4111834567779557376,5747.9897,0.93465716,1.7210933,-0.52280563,0.76143456,-3.7919095,1062.4828,0.9672631,0.55600953,0.41125357,-741.12103,-596.7313,51.399986
8013174454444875809,4111834567779557376,5903.824,1.0593044,1.7356882,-0.5898589,0.86760056,-3.8851454,1051.9424,1.1005968,0.6304341,0.4701627,-742.34656,-578.42706,50.471127
8013174454444875809,4111834567779557376,5870.4,1.0347179,1.7329775,-0.5760217,0.8464382,-3.8787072,1053.1495,1.0741243,0.61573535,0.45838898,-740.62036,-579.0435,50.627346
8013174454444875809,4111834567779557376,5891.6245,1.0486679,1.7416153,-0.56150585,0.8583598,-3.8717484,1045.2854,1.088955,0.624104,0.46485102,-741.2928,-578.6201,50.120876
8013174454444875809,4111834567779557376,5881.1865,1.0374367,1.744611,-0.5476101,0.8488748,-3.8465881,1043.1615,1.0769546,0.61742765,0.45952696,-740.2727,-578.4124,49.981224
8013174454444875809,4111834567779557376,5913.4614,1.0596652,1.741874,-0.58320296,0.8683171,-3.882887,1047.4579,1.1012427,0.630717,0.47052568,-739.84534,-576.09393,50.11419
8013174454444875809,4111834567779557376,5847.2295,1.0070454,1.7275398,-0.57464194,0.8235334,-3.8695138,1061.0809,1.0450848,0.59929,0.44579482,-739.7101,-580.3949,50.94763
8013174454444875809,4111834567779557376,5891.8867,1.0342441,1.7363281,-0.58250034,0.8472006,-3.8776429,1055.7985,1.0745212,0.6155991,0.4589221,-739.6117,-577.9324,50.437057
8013174454444875809,4111834567779557376,5917.7515,1.0586253,1.7599161,-0.5257816,0.86723524,-3.8308246,1031.3545,1.0996598,0.6301708,0.46948898,-741.3466,-577.54193,49.16493
8013174454444875809,4111834567779557376,5885.9316,1.0203074,1.7434721,-0.55581814,0.83571076,-3.8546584,1050.6918,1.0597856,0.6073685,0.45241708,-741.7185,-581.35956,50.031116
8013174454444875809,4111834567779557376,5808.555,0.9723791,1.7398481,-0.50589025,0.79372394,-3.7886915,1049.8108,1.0075197,0.5786436,0.4288761,-736.44275,-588.94116,50.367065
8013174454444875809,4111834567779557376,5894.866,1.0348792,1.7562783,-0.5248963,0.84735674,-3.830069,1035.9525,1.074594,0.61602944,0.45856458,-739.4047,-577.73676,49.36048
8013174454444875809,4111834567779557376,5797.2812,0.97438514,1.741001,-0.49850237,0.79467934,-3.7787008,1044.3505,1.0090481,0.57975507,0.42929304,-736.6025,-590.0861,50.306477
8013174454444875809,4111834567779557376,5894.8726,1.0461336,1.7502699,-0.5333487,0.85629034,-3.8535702,1038.6073,1.0861578,0.6226516,0.46350622,-741.5203,-579.15607,49.671703
8013174454444875809,4111834567779557376,5873.9463,1.0360526,1.7302389,-0.5851849,0.8477466,-3.8756657,1056.9211,1.0757271,0.6165396,0.4591875,-740.89374,-578.948,50.79144
8013174454444875809,4111834567779557376,5912.9775,1.0467913,1.7527047,-0.5474576,0.8578483,-3.8586307,1039.8972,1.0876749,0.6231537,0.46452117,-739.6832,-577.27625,49.503265
8013174454444875809,4111834567779557376,5905.7954,1.047385,1.7583317,-0.52277267,0.8577397,-3.8249302,1033.347,1.087719,0.6234703,0.46424866,-740.6259,-577.64166,49.26008
8013174454444875809,4111834567779557376,5878.8237,0.99675566,1.8039466,-0.36392447,0.8132168,-3.6670666,983.307,1.0312176,0.5933722,0.43784535,-769.26,-617.21875,46.94763
8013174454444875809,4111834567779557376,5903.4287,1.0443807,1.7449331,-0.56128055,0.8555821,-3.8624134,1046.7067,1.0850273,0.62166023,0.4633671,-739.8452,-577.3929,49.952984
8013174454444875809,4111834567779557376,5914.023,1.0465552,1.735548,-0.59975785,0.85815763,-3.89287,1058.4745,1.0880911,0.62298816,0.46510297,-742.0177,-579.1357,50.468216
8013174454444875809,4111834567779557376,5882.2104,0.99546856,1.8007517,-0.37592715,0.8126446,-3.678543,988.9279,1.0303574,0.5926448,0.43771255,-764.9178,-612.83057,47.11145
8013174454444875809,4111834567779557376,5927.5835,1.0756272,1.7678038,-0.5090329,0.88100374,-3.8219242,1021.1437,1.1171668,0.64026576,0.476901,-745.77136,-580.43506,48.75658
8013174454444875809,4111834567779557376,5857.8545,1.0153296,1.7320883,-0.5599344,0.8304438,-3.8542945,1057.4668,1.0537286,0.604246,0.44948256,-741.88916,-581.67676,50.71447
8013174454444875809,4111834567779557376,5916.8223,1.0653825,1.7414,-0.58711624,0.8730282,-3.885203,1046.9572,1.1072451,0.634105,0.47314006,-740.7981,-576.5225,50.137856
8013174454444875809,4111834567779557376,5801.471,0.9681136,1.7440104,-0.49315357,0.78980386,-3.7735803,1044.05,1.0026586,0.57608116,0.42657745,-736.0673,-590.38367,50.150448
8013174454444875809,4111834567779557376,5883.728,1.0460712,1.7333692,-0.58899075,0.8561495,-3.8795712,1052.7529,1.0863444,0.62250346,0.4638409,-740.496,-577.80365,50.598366
8013174454444875809,4111834567779557376,5886.5454,1.0194055,1.7459695,-0.55087674,0.8349886,-3.854841,1048.1154,1.0588315,0.6068447,0.45198673,-741.4255,-581.294,49.876873
8013174454444875809,4111834567779557376,5898.4595,1.047975,1.7358127,-0.59367,0.85843337,-3.8843346,1053.4589,1.088894,0.62372327,0.46517074,-738.56445,-575.70154,50.45014
8013174454444875809,4111834567779557376,5935.7246,1.0693302,1.7516102,-0.5559067,0.87686217,-3.8672693,1041.2106,1.1116108,0.6365803,0.47503048,-743.4379,-578.8238,49.606983
8013174454444875809,4111834567779557376,5669.9614,0.8957795,1.6529633,-0.72271603,0.72898126,-3.8962474,1121.3743,0.92741996,0.5325098,0.39491016,-734.67993,-583.1037,55.29044
8013174454444875809,4111834567779557376,5825.3555,0.9942554,1.7204962,-0.57544017,0.81239843,-3.8594644,1066.7416,1.0312667,0.5916102,0.4396565,-741.37476,-582.90314,51.36986
8013174454444875809,4111834567779557376,5872.3115,1.0246412,1.7271202,-0.5965685,0.8387892,-3.881343,1063.1257,1.064182,0.60980326,0.45437878,-739.40753,-578.3665,50.959927
8013174454444875809,4111834567779557376,5818.0527,0.97360474,1.7409444,-0.50512874,0.7951471,-3.79231,1051.5845,1.0091043,0.579428,0.42967623,-739.54395,-590.5318,50.32283
8013174454444875809,4111834567779557376,5868.631,1.0251856,1.730957,-0.586383,0.8389431,-3.8771966,1057.5741,1.0644779,0.61010534,0.45437258,-738.1279,-577.2663,50.73832
8013174454444875809,4111834567779557376,5894.303,1.0490897,1.7394581,-0.570746,0.8589075,-3.8818455,1048.402,1.0895977,0.6243651,0.4652326,-740.7646,-578.02014,50.252213
8013174454444875809,4111834567779557376,5858.1987,1.0150471,1.7287893,-0.58339596,0.83043265,-3.872563,1060.2814,1.0537355,0.60406834,0.44966716,-738.6607,-578.6215,50.87174
8013174454444875809,4111834567779557376,5930.36,1.068369,1.7567405,-0.5498215,0.8757657,-3.8583894,1033.4475,1.1103549,0.63598186,0.47437304,-740.045,-575.78687,49.27632
8013174454444875809,4111834567779557376,5929.9956,1.0548882,1.7364957,-0.5932607,0.8654912,-3.901859,1059.7413,1.0971023,0.62800795,0.46909434,-747.00085,-583.3041,50.43343
8013174454444875809,4111834567779557376,5935.425,1.0647546,1.7646976,-0.52667713,0.87298733,-3.8357477,1028.917,1.1065878,0.63390255,0.47268522,-741.23236,-577.0824,48.88994
8013174454444875809,4111834567779557376,5994.8804,1.0993613,1.7668688,-0.5606948,0.90369105,-3.8803978,1029.4984,1.1445673,0.6546872,0.48988003,-745.7898,-578.92456,48.713943
8013174454444875809,4111834567779557376,5804.647,0.9858358,1.716583,-0.5751445,0.8047341,-3.8681445,1066.5929,1.0219237,0.58651006,0.4354136,-742.3259,-584.10706,51.557995
8013174454444875809,4111834567779557376,5898.783,1.047938,1.7391924,-0.57895875,0.85829645,-3.889677,1049.177,1.0886917,0.6237128,0.46497893,-738.714,-576.13727,50.217865
8013174454444875809,4111834567779557376,5869.272,1.0262794,1.7343602,-0.5672124,0.83967537,-3.871614,1054.049,1.0653846,0.610765,0.45461965,-740.04956,-579.18427,50.5491
8013174454444875809,4111834567779557376,5898.0967,1.04141,1.7415965,-0.5676792,0.85302776,-3.8697495,1049.601,1.0818782,0.6198705,0.4620077,-739.62024,-577.4298,50.13378
8013174454444875809,4111834567779557376,5902.528,1.0471069,1.7433391,-0.5653505,0.85771775,-3.866459,1047.2366,1.087821,0.6232572,0.4645638,-739.8273,-577.135,50.03859
8013174454444875809,4111834567779557376,5840.736,1.0115483,1.7208605,-0.5877473,0.8268603,-3.870874,1065.2979,1.0495853,0.60188866,0.4476967,-741.2958,-581.32745,51.341145
8013174454444875809,4111834567779557376,5920.559,1.0680304,1.7537173,-0.5499764,0.8749935,-3.8670027,1033.9418,1.1096412,0.63571465,0.47392654,-741.16266,-577.0509,49.432697
8013174454444875809,4111834567779557376,5924.1484,1.0656784,1.751191,-0.5529255,0.873356,-3.85935,1039.5839,1.1074145,0.6343515,0.473063,-742.3393,-578.05273,49.62688
8013174454444875809,4111834567779557376,5772.5796,0.9549585,1.727779,-0.51620877,0.7784441,-3.7923715,1057.0273,0.9886651,0.5681342,0.42053092,-739.4252,-593.2556,51.035923
8013174454444875809,4111834567779557376,5862.8477,1.021102,1.7256202,-0.5855658,0.83544606,-3.8755302,1063.7493,1.0600965,0.6076621,0.45243442,-741.2129,-580.42303,51.06699
8013174454444875809,4111834567779557376,5907.592,1.0557803,1.7414305,-0.5755824,0.86489433,-3.8776846,1047.8203,1.0969725,0.6283934,0.46857905,-740.53314,-577.0907,50.142933
8013174454444875809,4111834567779557376,5820.839,0.9920027,1.715724,-0.5962568,0.8105719,-3.8690329,1070.7389,1.0290558,0.5902401,0.4388157,-738.9356,-580.6224,51.627556
8013174454444875809,4111834567779557376,5785.851,0.9414345,1.736384,-0.4871815,0.76796335,-3.7710302,1056.188,0.9748087,0.56024873,0.41455996,-747.0395,-603.6156,50.603157
8013174454444875809,4111834567779557376,5966.9126,1.0764334,1.7547573,-0.58443576,0.88429403,-3.904365,1040.6226,1.1203579,0.64096206,0.4793958,-744.7062,-579.84406,49.323456
8013174454444875809,4111834567779557376,5897.1353,1.0555795,1.7325741,-0.59464556,0.8643675,-3.886928,1054.6532,1.0966077,0.6281915,0.4684162,-742.43256,-578.7701,50.64771
8013174454444875809,4111834567779557376,5825.177,1.0046315,1.722991,-0.5689996,0.8205012,-3.8534925,1060.534,1.0417513,0.59772533,0.44402593,-743.79846,-584.49347,51.22157
8013174454444875809,4111834567779557376,5840.8896,1.0069644,1.7197864,-0.5931869,0.82331634,-3.8737633,1067.7734,1.0449935,0.5991888,0.44580472,-740.11316,-580.51996,51.397377
8013174454444875809,4111834567779557376,5905.351,1.0484848,1.7383513,-0.5905773,0.8591576,-3.884838,1052.4178,1.0896312,0.62407225,0.46555895,-738.6295,-575.77484,50.306686
8013174454444875809,4111834567779557376,5913.2275,1.0548934,1.7402431,-0.5932057,0.8646267,-3.8914137,1049.4172,1.096487,0.62789863,0.4685884,-738.0746,-574.802,50.155087
8013174454444875809,4111834567779557376,5917.3354,1.0547084,1.7608597,-0.5242117,0.8641137,-3.8289213,1031.2423,1.0956331,0.62786174,0.4677714,-740.66595,-577.199,49.103992
8013174454444875809,4111834567779557376,5877.114,1.0227369,1.732296,-0.5832763,0.83741736,-3.8749406,1059.6512,1.0622606,0.6087227,0.45353794,-740.0564,-579.3052,50.67125
8013174454444875809,4111834567779557376,5886.933,1.010203,1.8009839,-0.3772065,0.82448643,-3.6833801,985.83386,1.0455434,0.6013576,0.44418585,-765.15466,-611.76404,47.099102
8013174454444875809,4111834567779557376,5941.8896,1.0734919,1.7558174,-0.5515417,0.88042516,-3.8608603,1037.0211,1.1160372,0.6390779,0.47695935,-742.9431,-578.0246,49.37295
8013174454444875809,4111834567779557376,5833.907,1.0012417,1.7207602,-0.58299917,0.81839466,-3.8660867,1066.6404,1.0387942,0.5957804,0.4430138,-740.7837,-581.7172,51.35111
8013174454444875809,4111834567779557376,5880.0117,1.0288033,1.7513274,-0.52820474,0.8418603,-3.8276677,1039.0259,1.0678883,0.6123483,0.45553994,-739.85657,-578.5606,49.64075
8013174454444875809,4111834567779557376,5877.0234,1.0339972,1.7341249,-0.5762863,0.84620804,-3.8723497,1054.1497,1.0736412,0.6153561,0.4582851,-739.84705,-578.20715,50.56624
8013174454444875809,4111834567779557376,5849.4897,1.0107359,1.728023,-0.57450134,0.8265415,-3.867083,1060.1237,1.0489209,0.6014773,0.44744354,-739.813,-580.1389,50.921513
8013174454444875809,4111834567779557376,5880.854,1.0425177,1.7312632,-0.598605,0.8532889,-3.8824532,1054.696,1.082733,0.62038565,0.4623474,-738.6414,-576.24335,50.69425
8013174454444875809,4111834567779557376,5887.654,1.0363522,1.7454342,-0.54817873,0.848354,-3.8466277,1044.7197,1.0761003,0.6168328,0.45926756,-739.9652,-578.1348,49.946346
8013174454444875809,4111834567779557376,5895.2256,1.0422955,1.7474692,-0.55170524,0.85343987,-3.8521001,1042.1581,1.0824814,0.62038255,0.46209884,-738.7581,-576.57056,49.804665
8013174454444875809,4111834567779557376,5791.5776,0.9748734,1.7114526,-0.5902408,0.79560196,-3.8614712,1071.7681,1.010475,0.5799533,0.43052173,-740.5714,-582.746,51.865013
8013174454444875809,4111834567779557376,5931.985,1.0662096,1.7428259,-0.5885127,0.8744729,-3.89003,1049.2576,1.1086702,0.6346949,0.47397536,-741.78485,-577.3621,50.060184
8013174454444875809,4111834567779557376,5931.7114,1.0581388,1.7673488,-0.5112221,0.8674548,-3.8190918,1028.3936,1.0995208,0.6299892,0.4695316,-743.29315,-579.2113,48.790974
8013174454444875809,4111834567779557376,5875.317,1.0263327,1.7346002,-0.5692668,0.8400383,-3.8642917,1055.8141,1.0656884,0.610836,0.45485234,-740.5581,-579.48846,50.547962
8013174454444875809,4111834567779557376,5958.088,1.0580631,1.8016056,-0.43483198,0.8671018,-3.7439928,994.81683,1.0985105,0.63007534,0.46843517,-752.1057,-589.68066,47.011024
8013174454444875809,4111834567779557376,5849.3354,1.0173674,1.7350492,-0.55441916,0.8315661,-3.8509889,1050.1554,1.0554197,0.605392,0.4500277,-740.7679,-580.6642,50.50907
8013174454444875809,4111834567779557376,5821.737,0.98826605,1.7177579,-0.5917147,0.80762535,-3.867202,1069.9891,1.0252209,0.5880457,0.43717515,-738.7251,-580.8131,51.51004
8013174454444875809,4111834567779557376,5996.615,1.1175336,1.7593814,-0.59679097,0.918333,-3.9064398,1030.4155,1.1635562,0.665366,0.49819022,-744.1378,-575.6702,49.091515
8013174454444875809,4111834567779557376,5907.2866,1.0518292,1.751487,-0.54119104,0.86147493,-3.8437834,1039.6815,1.0925229,0.62608606,0.4664368,-741.3155,-578.11865,49.640343
8013174454444875809,4111834567779557376,5945.4824,1.0714357,1.7506871,-0.57633257,0.87918645,-3.8866265,1042.6199,1.1143632,0.6378748,0.4764884,-742.00806,-577.36145,49.611996
8013174454444875809,4111834567779557376,5931.0664,1.0719652,1.7474794,-0.5753562,0.8788542,-3.883563,1042.2279,1.1143525,0.6380882,0.47626424,-741.41895,-576.70306,49.79481
8013174454444875809,4111834567779557376,5898.4043,1.0401049,1.7377405,-0.58436257,0.85215616,-3.880025,1054.149,1.0807588,0.61909384,0.46166497,-739.1535,-576.99756,50.35222
8013174454444875809,4111834567779557376,5921.209,1.0621687,1.7500864,-0.55985934,0.87049246,-3.872061,1039.9064,1.1038067,0.63225967,0.47154707,-740.21936,-576.4648,49.641228
8013174454444875809,4111834567779557376,5896.4717,1.0471927,1.7481279,-0.55117273,0.857352,-3.853449,1040.1587,1.0875112,0.6232755,0.46423566,-739.1201,-576.5666,49.762306
8013174454444875809,4111834567779557376,5837.9727,1.0086639,1.72206,-0.5734644,0.8243412,-3.8625917,1064.7137,1.0463763,0.60018086,0.44619548,-743.50726,-583.7362,51.294056
8013174454444875809,4111834567779557376,5911.637,1.048609,1.7512774,-0.5525693,0.8592536,-3.8596926,1040.325,1.0895382,0.624212,0.4653262,-738.96924,-576.3745,49.577785
8013174454444875809,4111834567779557376,5838.5625,1.00362,1.7220854,-0.57851434,0.8204538,-3.8648944,1066.0239,1.0413291,0.59721357,0.44411558,-741.56104,-582.268,51.278625
8013174454444875809,4111834567779557376,5879.1855,1.0232353,1.7361171,-0.5654724,0.8377648,-3.8822513,1055.8733,1.0626323,0.6090407,0.45359164,-741.12195,-580.6085,50.441723
8013174454444875809,4111834567779557376,5835.384,1.0086452,1.7167044,-0.5958144,0.8243871,-3.8757339,1069.1395,1.0465336,0.6001393,0.44639426,-741.6244,-581.8172,51.580414
8013174454444875809,4111834567779557376,5984.733,1.1064159,1.766546,-0.5579495,0.90867877,-3.8788452,1024.8418,1.1513342,0.65876895,0.4925652,-743.9733,-576.6161,48.71665
8013174454444875809,4111834567779557376,5947.206,1.0720817,1.7581598,-0.5451919,0.8795381,-3.8566515,1037.2051,1.1147252,0.6382878,0.47643745,-744.3149,-579.45776,49.27486
8013174454444875809,4111834567779557376,5897.1646,1.0356765,1.7426122,-0.5633407,0.8484309,-3.8632507,1050.2136,1.0759492,0.61649024,0.45945895,-740.3507,-578.61,50.084515
8013174454444875809,4111834567779557376,5879.198,1.0262712,1.7525291,-0.5213481,0.8397721,-3.8175507,1038.7584,1.0651985,0.61085606,0.45434248,-741.09906,-579.61755,49.59311
8013174454444875809,4111834567779557376,5899.8066,1.0473256,1.7594125,-0.52008307,0.8573582,-3.823098,1030.1051,1.0874007,0.6233967,0.46400398,-739.82294,-576.9356,49.184067
8013174454444875809,4111834567779557376,5847.3257,1.0035707,1.7283242,-0.5630529,0.82071656,-3.8549461,1062.1532,1.0414143,0.5972521,0.4441622,-742.4274,-583.1727,50.932056
8013174454444875809,4111834567779557376,5815.7666,0.9737649,1.7526405,-0.47182977,0.7944527,-3.7646933,1035.0708,1.0083481,0.5794877,0.42886043,-740.1927,-594.1774,49.66167
8013174454444875809,4111834567779557376,5868.0415,1.0196576,1.7294073,-0.58591914,0.8345677,-3.8744695,1061.1257,1.0588218,0.6068469,0.45197487,-739.51227,-578.9896,50.836853
8013174454444875809,4111834567779557376,5918.375,1.0638194,1.7506061,-0.5565688,0.871619,-3.8609989,1038.4568,1.1053443,0.63321465,0.47212964,-740.908,-576.89484,49.629536
8013174454444875809,4111834567779557376,5884.7266,1.0321823,1.7538956,-0.5239856,0.84471786,-3.8229399,1036.6165,1.0714552,0.61437273,0.4570825,-739.9498,-578.24945,49.499027
8013174454444875809,4111834567779557376,5915.7603,1.0480105,1.7627561,-0.5203594,0.8587222,-3.8255928,1030.6996,1.0887018,0.62390816,0.46479368,-740.27563,-577.391,48.993595
8013174454444875809,4111834567779557376,5747.9897,0.93465716,1.7210933,-0.52280563,0.76143456,-3.7919095,1062.4828,0.9672631,0.55600953,0.41125357,-741.12103,-596.7313,51.399986
8013174454444875809,4111834567779557376,5862.2715,1.0218449,1.7241313,-0.5986186,0.83610845,-3.8802674,1064.352,1.0609889,0.6080879,0.452901,-739.28107,-578.4459,51.13276
8013174454444875809,4111834567779557376,5890.9517,1.0394877,1.7381015,-0.5756453,0.8512217,-3.8780146,1051.9436,1.0797471,0.6186847,0.46106237,-739.1327,-577.12744,50.33388
8013174454444875809,4111834567779557376,5917.1274,1.0589482,1.7450093,-0.571729,0.86784554,-3.8801193,1045.3812,1.1005114,0.6303268,0.47018462,-740.34357,-576.73785,49.934395
8013174454444875809,4111834567779557376,5903.555,1.0478752,1.745002,-0.5623797,0.85834867,-3.8679533,1045.2676,1.0886066,0.6237186,0.46488798,-739.3995,-576.7534,49.93571
8013174454444875809,4111834567779557376,5907.3843,1.0590705,1.7401851,-0.58431375,0.8675468,-3.8824081,1047.8583,1.1004237,0.63032454,0.47009915,-740.29816,-576.5804,50.20987
8013174454444875809,4111834567779557376,5849.3936,1.0092794,1.728694,-0.5711901,0.8253654,-3.8675199,1059.8077,1.0473956,0.6006214,0.44677418,-740.01385,-580.50964,50.881416
8013174454444875809,4111834567779557376,5887.851,1.0442092,1.7345865,-0.5905775,0.85490555,-3.8819938,1052.9738,1.0846214,0.6214347,0.46318674,-738.67114,-576.18555,50.521133
8013174454444875809,4111834567779557376,5919.701,1.0585513,1.7611748,-0.52375466,0.8672606,-3.829018,1030.6764,1.0996342,0.6301419,0.46949226,-741.2815,-577.45886,49.09971
8013174454444875809,4111834567779557376,5893.695,1.0307467,1.7472023,-0.54457045,0.8442185,-3.8444135,1046.894,1.0705742,0.61357504,0.45699912,-741.5821,-580.1571,49.874287
8013174454444875809,4111834567779557376,5806.4385,0.972792,1.7401478,-0.50436956,0.79393345,-3.7866066,1048.7123,1.0078458,0.57887423,0.42897153,-736.02014,-588.7793,50.351074
8013174454444875809,4111834567779557376,5881.561,1.0286983,1.748709,-0.5346084,0.84191185,-3.8329601,1042.4379,1.0679158,0.61229295,0.45562285,-740.30304,-579.01666,49.79134
8013174454444875809,4111834567779557376,5797.2812,0.97438514,1.741001,-0.49850237,0.79467934,-3.7787008,1044.3505,1.0090481,0.57975507,0.42929304,-736.6025,-590.0861,50.306477
8013174454444875809,4111834567779557376,5914.0684,1.048728,1.7661221,-0.49990496,0.85903287,-3.8241792,1027.4365,1.0891271,0.62433183,0.46479523,-742.07214,-579.2265,48.841476
8013174454444875809,4111834567779557376,5880.412,1.0405122,1.7321771,-0.5844946,0.8515735,-3.876492,1055.2249,1.0805026,0.61921006,0.46129256,-740.80884,-578.5111,50.678566
8013174454444875809,4111834567779557376,5898.466,1.0460275,1.7494391,-0.5416992,0.8564591,-3.8583138,1040.0748,1.0862862,0.62260866,0.46367753,-740.121,-577.77655,49.70017
8013174454444875809,4111834567779557376,5901.99,1.0424505,1.756728,-0.5261632,0.85368806,-3.8280656,1035.2771,1.0825891,0.62053615,0.462053,-739.9606,-577.49365,49.339703
8013174454444875809,4111834567779557376,5878.8237,0.99675566,1.8039466,-0.36392447,0.8132168,-3.6670666,983.307,1.0312176,0.5933722,0.43784535,-769.26,-617.21875,46.94763
8013174454444875809,4111834567779557376,5900.785,1.0488416,1.7532511,-0.5301607,0.8586941,-3.8328524,1037.1447,1.0891024,0.6242891,0.4648133,-741.83844,-578.7871,49.55007
8013174454444875809,4111834567779557376,5914.64,1.0479753,1.7364638,-0.5979645,0.8592924,-3.891594,1057.1858,1.0895408,0.62382996,0.46571088,-741.5634,-578.5907,50.416058
8013174454444875809,4111834567779557376,5882.401,0.99542594,1.8009663,-0.37562805,0.8126136,-3.6780896,988.73413,1.0303133,0.59262073,0.43769252,-764.95483,-612.8822,47.09972
8013174454444875809,4111834567779557376,5886.639,1.0386564,1.7465775,-0.5438356,0.850078,-3.8476143,1042.3446,1.0783567,0.6181854,0.46017134,-740.17334,-578.2537,49.874615
8013174454444875809,4111834567779557376,5902.8716,1.0431514,1.7406331,-0.5684113,0.8546506,-3.8697634,1051.9783,1.0838392,0.6209277,0.4629115,-741.3491,-578.8603,50.20929
8013174454444875809,4111834567779557376,5927.19,1.0748116,1.7435532,-0.5875043,0.8809989,-3.8876028,1044.3167,1.1172551,0.63973033,0.47752476,-742.21594,-577.15204,50.014244
8013174454444875809,4111834567779557376,5812.38,0.97421384,1.7422595,-0.5033421,0.79533416,-3.7876492,1047.5851,1.0094982,0.57975173,0.4297465,-735.99664,-588.3572,50.223118
8013174454444875809,4111834567779557376,5891.2495,1.0461601,1.7357445,-0.5863251,0.85657775,-3.8799193,1052.3392,1.0866854,0.6226094,0.46407604,-739.3827,-576.70715,50.464394
8013174454444875809,4111834567779557376,5890.525,1.0308269,1.7507867,-0.53415006,0.8440321,-3.840229,1041.9138,1.0704136,0.61360747,0.45680612,-740.35925,-579.08417,49.665787
8013174454444875809,4111834567779557376,5891.712,1.0280296,1.7476645,-0.5434398,0.8419707,-3.84509,1046.2953,1.067719,0.6119622,0.45575678,-741.35724,-580.25275,49.832
8013174454444875809,4111834567779557376,5935.2324,1.0713196,1.7565367,-0.5460064,0.87831914,-3.8538437,1035.4232,1.1135043,0.63775593,0.47574836,-742.5191,-577.78,49.343456
8013174454444875809,4111834567779557376,5669.9614,0.8957795,1.6529633,-0.72271603,0.72898126,-3.8962474,1121.3743,0.92741996,0.5325098,0.39491016,-734.67993,-583.1037,55.29044
8013174454444875809,4111834567779557376,5841.345,1.0053029,1.7238333,-0.5770486,0.8218982,-3.863966,1064.2906,1.0431252,0.5982235,0.44490165,-741.0628,-581.67474,51.17355
8013174454444875809,4111834567779557376,5874.1685,1.0244672,1.727836,-0.59498507,0.8387318,-3.8811302,1062.9891,1.0640544,0.60971427,0.4543401,-739.69336,-578.6744,50.920494
8013174454444875809,4111834567779557376,5818.0527,0.97360474,1.7409444,-0.50512874,0.7951471,-3.79231,1051.5845,1.0091043,0.579428,0.42967623,-739.54395,-590.5318,50.32283
8013174454444875809,4111834567779557376,5894.1284,1.0470871,1.7361773,-0.5895604,0.85747963,-3.8825798,1052.1769,1.0877771,0.6231731,0.46460402,-738.6637,-575.9356,50.432156
