ra,dec,magnitude,parallax
230.14854678409552,-48.58300535834525,15.9557905,0.5830586002921919
228.4881865702935,-49.00266735902061,18.980066,-0.48307379941089557
254.83156807669658,-22.65240753085964,19.235962,0.04871701690136032
254.82688621766854,-22.649745624427936,16.124071,0.4022271086125063
254.82660814078812,-22.646051498401132,18.29598,
254.84207019932975,-22.63308649751815,18.133142,0.15356592669991184
254.83678621477907,-22.644669774912824,19.789831,0.8864167536101445
254.83951467649223,-22.644543887316534,19.541721,0.42938935452061167
227.8456999023876,-49.88473741900364,18.368912,0.21811869054918195
227.85505016861833,-49.881260155539316,19.96305,0.1402472822149501
227.8523400554843,-49.87769787322138,19.691202,-0.08442403331554654
227.8499980492275,-49.87792826686978,19.976793,0.2885238865791911
227.85255931004198,-49.89196235703293,19.686708,-0.05676757604524667
227.85509452297214,-49.891147058395646,19.78666,-0.14832100527452607
227.85479335264193,-49.883032657503364,19.958431,0.09371274063723459
227.84655005936077,-49.88222560230984,18.84168,-0.20416093058643842
227.84582021544176,-49.88145047045638,19.718424,-0.42950096350305345
230.14403200665376,-48.72119905102429,16.181269,0.6052650813457937
230.13663447379784,-48.720536704252574,18.274042,0.1804058880158596
230.14876633275293,-48.71551852190184,19.17792,1.0898098731457921
230.14111573462324,-48.71535778781758,19.927889,-0.38750781037271653
230.13224190392089,-48.71276165378593,15.729021,0.4899472240610585
230.1402609364808,-48.70759635801492,19.800941,1.3004460432527947
230.1428518695824,-48.721382335498284,19.171337,0.4287878819184112
230.14277294091505,-48.715072490536215,19.67774,0.5351837150185412
230.13480662895674,-48.713221965898605,18.396492,0.33788289919071895
230.14578187252505,-48.59855141268441,19.96991,0.7829538528223936
230.14691261264676,-48.593721676216035,17.646685,0.2312367792234282
230.17127844704868,-48.583092658341144,18.05601,0.7800050793301178
230.1711412007406,-48.580336828113815,17.996077,0.25889357431462257
230.15173978017427,-48.58312239998797,19.194054,0.5470502416696479
230.15635235406546,-48.583581608821966,18.883797,-0.10417773145030204
230.15951831142024,-48.588015687702345,16.657747,0.6882403733725261
230.16658036638208,-48.58502391154636,17.514414,0.20836554156041454
230.1595919251117,-48.57733477567012,17.835608,0.5084656542605555
230.1545760707586,-48.57698849685326,19.83134,0.34773973454178814
230.16902741438983,-48.58407975238009,19.350134,-2.9868003050894973
230.16419025313496,-48.58755294096769,19.797302,0.20638127606340137
230.16992109828237,-48.58489166076374,19.980148,1.1885810603585316
227.11616325399305,-49.44454786126839,19.6753,-0.38061713228384403
227.13134074206152,-49.43310638405158,18.336267,-0.16918779041601192
227.1357629895199,-49.43232935190176,17.131062,0.21286226321648682
227.14343891564013,-49.437860802992645,19.363003,0.17165935976658278
227.13496249335475,-49.43666395591383,19.042606,-0.08967074779550945
227.13312800669897,-49.43332959378458,19.140366,0.26428494923229334
227.1291139930306,-49.43343641975194,19.11891,0.18967758718851818
227.14063090427635,-49.428404089777686,19.363354,0.17809575924899723
227.13558161290675,-49.427374976293166,19.547853,-0.018662263758515943
255.36684190439115,-22.464966815616844,19.755934,-0.4524972256369798
255.3696618032179,-22.458970009612333,18.890135,0.632119550223765
255.3648215123483,-22.46257834666405,17.668463,0.6171459208055451
254.36343129198303,-22.092903739206218,19.683777,0.927269100765759
254.3617746610182,-22.092326723041882,19.362247,-0.05855101602078012
254.35310474792206,-22.096028521645618,19.90151,0.2776214185320325
254.35372700281874,-22.092401306930643,18.90672,0.1982434981572213
254.35831815299952,-22.089699419502587,19.425821,0.5107019193080687
228.48529977870217,-49.017649336416746,17.04414,0.2588981691588959
228.48301995878572,-49.0176968859498,16.162006,0.2990815836226005
228.48486618404473,-49.015171026007906,19.226715,0.4242668626673906
228.48391714512462,-49.010370471117945,16.134916,0.11497201364074672
228.4758930324204,-49.01128295765419,19.829926,-0.1978594384904841
228.47436476796912,-49.005405109477685,17.197645,0.30796860666959675
228.4804077520265,-49.00330596447387,18.295364,0.012221703662015419
228.47887120252395,-49.000660919241014,18.40139,-0.2700775999202552
228.48552284972007,-49.01465591248408,19.893332,1.384752572611083
228.4797890236938,-49.00996745393741,18.450863,
228.49579747270838,-49.00053457286216,19.002108,0.2752775710911397
228.5054180163319,-48.995837837096445,19.09139,-2.772074387980449
228.48702693449135,-48.99842637761678,17.347464,1.054135544156209
262.4733570520532,-59.99294625532942,19.93781,0.18257659149064456
262.4785022934697,-59.99352414534449,19.312847,-0.5201576359460062
262.46910886449524,-59.986914269790454,18.588282,0.326347413553127
262.470980939853,-59.98293219980736,18.567963,-0.10086094940937257
262.4632117628974,-59.97883019428663,18.265696,0.6391944765790567
262.4611332342633,-59.97990690712528,19.371145,0.0401306208189216
262.45226888829535,-59.9821190399883,19.970758,0.45795786008346445
262.4626351509755,-59.98111473149505,19.45502,0.24961134319245684
262.4641626523218,-59.9835446547592,19.335566,0.45400675804040347
262.4692893466559,-59.98527214892523,19.02765,0.0010621066700175399
254.6655539340396,-21.914153473396865,17.852564,0.7974489923552049
254.66727082080467,-21.911534888481576,19.763699,1.325618257716373
254.6663944740782,-21.910331863751654,18.052614,0.379853945710231
254.6561622264135,-21.91406271223985,17.046232,0.3941960328881765
254.66721921838885,-21.91439187056443,19.958542,1.1561435698189364
254.71613504748282,-21.93527542066418,16.095034,0.583584574606625
254.71035292275286,-21.936670446820987,18.693386,-0.0020895590872368336
254.6994749801544,-21.934360387259012,19.197302,0.6271388509322037
254.70959897646466,-21.931406138195943,19.258865,-0.12412955256529146
254.7069520719194,-21.942783833996263,19.037024,3.1252956734354975
254.7087122406943,-21.93921572943562,19.435497,0.5636506257785255
254.7083753777034,-21.939364027513243,19.82151,0.6447724234453289
227.85776978589726,-49.88947563224191,18.364569,0.05984719703579046
227.85373595662014,-49.88496308273706,13.882094,1.3439313182676225
227.84547180320203,-49.88188683105227,18.285517,0.23716153043475532
227.85041378334853,-49.8839569399133,17.29706,2.0175501245337792
230.1643478587442,-48.585711130285105,19.483557,0.20915480378094442
230.15738053534048,-48.586794879148336,19.776909,0.7837844695897175
230.1583294778323,-48.58643290443001,19.73271,-0.007919887900378859
230.1624685410732,-48.58092097219159,19.755632,0.42730898640795406
230.1619449005637,-48.57890362464844,19.324558,-0.06195701698675942
230.16620912030407,-48.57753609185553,19.593563,0.0444345027277928
230.16348213128956,-48.576799784185916,19.893744,1.0812485500109306
230.15903374522605,-48.577763196335304,18.227999,0.5704410524130433
230.15903187778505,-48.57644471129158,18.760437,0.5615181805927395
230.15511797548888,-48.57588098623096,19.025469,0.29950413339247894
230.1560643419455,-48.575332677286994,19.079632,0.7032945944256744
230.15943039622218,-48.57383005444671,19.840166,-0.3132110357484647
230.13633300491625,-48.71359623677382,18.679695,-0.00845592563895042
230.13333389324325,-48.71297555998821,19.161646,0.25366824607728267
230.1353002580484,-48.71233854183197,19.997784,-0.38092417098932846
230.13412356372882,-48.71352622184793,17.097406,1.1940696662125565
230.15256438302634,-48.71182310903627,18.86221,0.16102874482676713
230.15690076526175,-48.70971939004083,18.335577,0.3773280979252686
230.15618538565073,-48.70501904168595,18.682777,0.07045542323893031
230.15328085675645,-48.697695343950265,18.4407,-0.05487152078632182
230.15961810432037,-48.707338540400436,19.73202,-0.23007599395839898
230.15017250282835,-48.70602082438594,19.524246,-0.2789979447804459
230.14469581619497,-48.704874325027234,19.910032,-1.0518762850862775
230.14473560661722,-48.70293518553687,19.189049,-0.3365740267356495
230.13948198211688,-48.70402385136348,19.967405,-0.4443194260569201
230.14787073406333,-48.701221749904235,18.384958,
230.14215062605965,-48.701834834781614,19.83544,1.3731056904401662
265.2262368533318,-59.935108238011914,19.37172,-0.057462330830218136
265.2206986941052,-59.93167733831289,15.569454,2.4589136505546247
265.20174653103624,-59.927288910192935,17.416845,0.4153970407270213
265.20372510702174,-59.92129595392939,17.561096,0.23190227421777235
265.20026456549164,-59.92504279497865,17.92872,0.950641098395873
265.22902910647525,-59.92127585023973,17.767233,0.24564405436772857
254.8349875951906,-22.636932339300504,19.904045,1.538335279516283
254.83618997875234,-22.639377336776132,15.686271,0.06327678389203514
254.75102914339774,-22.706187272626295,17.612799,0.6419470474215617
254.754210745827,-22.70212670411832,16.226055,1.2486847687375011
254.7557390794369,-22.703129985688836,17.846867,0.23910327772972964
254.74467071613637,-22.69966642393645,19.578802,-0.01624565445966314
254.7496090723052,-22.692112697645868,19.408644,0.7685470890595633
228.33596122156973,-48.32347042063145,19.16658,0.0476393698804817
228.32728532401433,-48.32408257355169,18.800278,0.009316046546881793
228.31850428183907,-48.326129087219876,19.070623,-0.037653013766113935
228.3170237574474,-48.324277886632096,18.068224,0.31433102507583316
228.31730050717755,-48.32351051550381,18.598478,-0.27720565360439126
228.32545635966838,-48.31962799050095,19.717123,1.1502414636908629
228.3210524396307,-48.32005429118231,19.545853,0.4773108749524291
228.33046129706858,-48.315817652221675,18.732016,0.2085147623976497
228.3254233377498,-48.315857863056415,19.115147,0.1526683859349102
228.49716707751867,-49.00405666597572,18.986423,-0.20064523688839064
228.4914240879414,-49.00214508483755,19.628689,-0.003166728474120426
228.49231310675668,-49.00174627283334,19.862396,-0.29671780745335696
228.49527111693595,-48.99951972166892,19.261906,-0.24420957694806075
228.4881065254106,-48.99992948461737,18.909218,1.852267162572027
228.49229390364835,-48.99649551141383,19.34347,-0.4518419304735139
228.48953705587698,-48.99201955877685,19.6288,-0.11665883999017757
227.87710741206186,-49.886252961885894,17.86397,0.18016884031981587
227.86827684336433,-49.883185338615796,18.263525,0.060391102526696966
227.8743970018489,-49.87668181789823,18.155685,0.00435525424373317
227.87976297571632,-49.88533197123413,18.547865,0.2970506138892117
227.87157153473018,-49.878089196816425,18.767078,0.22084176639437064
227.87327614013736,-49.883952240416455,18.842976,0.25915240707976506
227.87786580530152,-49.895404303267824,19.964544,-1.8586258549724226
227.87837234435082,-49.895638674455846,19.548262,0.6482178026512825
227.87865700985301,-49.893104717057525,19.680302,0.3752783505869092
227.88089976413008,-49.89094401926556,19.573246,0.6434772564444823
227.8771824811036,-49.89125496925972,19.24968,-0.2544180228450848
227.8855325861003,-49.88662274273976,18.904366,0.017433053583801626
227.87185049178365,-49.88927388683452,19.836817,0.368913329537772
230.1833721657782,-48.71816331100827,19.617308,0.41340781713417
289.1320951540239,72.40207752605642,17.928278,0.4490238359893824
289.1425741819653,72.40647938587192,16.122044,0.3962115023815495
289.0681673967793,72.38757497402251,19.668917,2.041662882949726
289.02579722631987,72.39153326950165,18.626625,0.2963198405807712
289.05040878957954,72.39919322898022,18.150625,3.833546076915187
289.01511592361686,72.39665944485886,16.606035,13.051081640665515
289.09612223961113,72.39395417839407,19.651924,0.19236672836271174
289.0789200278183,72.40037974873785,19.043444,0.39247693871112105
230.16407441323577,-48.5902096315092,17.957903,0.2851239818632393
230.15198968724803,-48.69350158587658,19.919447,0.13986021173432514
230.15981386058684,-48.7012847001082,19.735596,-0.6290866675600345
230.15809167014547,-48.69913546871354,19.989393,0.8569919049331577
254.35698827444168,-22.08986557274146,19.775043,0.37595918952198965
254.35630618446817,-22.088847812240676,19.737267,-0.4807263921614811
254.3551306214399,-22.08791894691617,19.565664,0.4501015573846504
254.36242618486,-22.094927739028105,15.21512,0.12970275437845463
254.3584551513566,-22.09047461163599,19.526073,0.2219126131004609
254.35406057184045,-22.090617189485954,19.398813,-0.9829134707332176
254.36973875869361,-22.08906139414259,17.198858,0.37053137154379834
254.3744370336112,-22.0874171728412,17.217705,0.09366428380473735
254.36711684045449,-22.085830509921628,18.830303,0.8991132772608533
254.3680872561444,-22.08185473759071,18.8953,0.45774984515379
254.363752812995,-22.08092570807407,17.245329,0.22502792222471346
255.37070784902266,-22.45506575819565,18.399883,0.9290941993625674
255.37118888222201,-22.45294255685502,16.336788,0.14562145073527
255.35884598608084,-22.460610016916718,19.381226,0.7258491158555952
255.36128614059083,-22.45863815557799,15.6979,0.360689083630199
255.36859711996814,-22.452588754076025,19.087255,0.9242692387509815
255.37731692500785,-22.446054079945718,17.93847,0.5161799109763507
255.37360543141963,-22.4427098279457,18.127655,0.5543262666997284
255.37994420513,-22.455004271454516,19.690617,0.8111180074331931
255.37506596533476,-22.44989114975702,19.098957,0.6295051893443577
255.37235373043018,-22.449556543717602,19.460274,-0.3750125858147808
255.37074800792388,-22.44862959324189,19.279099,0.33253046525997815
255.37326621704977,-22.44340516030515,18.505148,0.17221536533090348
255.38320520065037,-22.44663154144126,19.954668,0.6649753815590822
254.75198871202886,-22.707232902536003,19.437302,-0.0871113158477538
254.75000668974724,-22.705262426908746,18.488554,0.9703847030560221
254.74575836640133,-22.70302876110662,18.979378,0.2854667457451564
254.75508668428714,-22.69827940489901,18.972095,0.9006652068096127
254.75703052258044,-22.695732064292358,18.744484,0.7585168559596548
254.75435131721713,-22.703401866556906,19.11731,0.417775092239249
254.74759688822192,-22.705209788392835,19.812548,0.6423783892037657
278.69393375276815,-16.17061457019623,19.194098,-0.09980749590321342
262.4718977501121,-59.98952064932746,18.337744,-0.13702477710120062
262.47610597353156,-59.98821263084167,19.897228,0.005475028355455928
262.47555584238535,-59.99517261936487,19.09324,-0.10444216287369101
262.4526090773164,-59.97690404285341,17.403513,1.6404776840270225
262.46052866838767,-59.98071960622366,18.82608,-0.9257694713444
262.45427343476166,-59.98382155012944,19.534748,-4.011767184117473
262.45731566247235,-59.984061337420414,18.904932,0.5057171137872225
262.4633443605818,-59.98479485897511,14.822191,0.6547318927919794
262.45965244409143,-59.98822938318793,18.749363,0.24918051419387005
262.47185404543416,-59.98655106886332,17.79308,0.29533572909327305
262.47528953841766,-59.98640682172397,19.265564,0.13552594142268712
227.13720693020915,-49.44312687630447,19.971127,-0.45078451228593486
227.12900460925923,-49.43537993530369,18.870861,0.8675337637926599
227.13038686849293,-49.43666626021278,19.649946,0.5605348817554968
227.13542074973486,-49.436728195072604,15.2355,0.3823381118455821
227.12851162482423,-49.43730042797227,18.150137,0.1607199123838799
227.12837529067275,-49.435373007633444,16.75202,0.8136870170332533
228.50193685293968,-48.99584497172549,19.088715,0.13645492841028012
228.5004691529782,-48.99395604188427,19.07592,0.28999566965385226
228.4996682490556,-48.989196246475885,19.51545,0.4243605864634084
255.36404683148245,-22.436612167559044,19.52691,-0.4496736643993191
227.88401481144035,-49.8830138337444,19.46269,0.19950760782907973
227.87207361079786,-49.884933943437304,18.178205,0.18277830113113505
227.88177291742386,-49.88068998335061,19.721457,0.12811098706731344
227.87032247800147,-49.88358671529045,17.791567,0.062161747946608746
227.87640770075424,-49.87625809282053,19.141531,0.9976447742013169
227.87522148529777,-49.87561777498168,18.717731,-0.3376311146864113
227.8760761928235,-49.87364019176053,19.48525,-0.23249200109826945
227.88165248474155,-49.87745420467592,19.789505,0.3135737337537509
265.22073022972944,-59.91997528788642,18.982597,-0.29166254282036863
265.2277168933548,-59.9154258930556,18.896048,0.6389729071274786
265.2209569653583,-59.91542823995131,17.419764,1.1170205579226244
265.19885111422116,-59.91186677972,19.53856,-2.302530919791676
265.1983632077835,-59.90487371812653,19.16757,0.26230162247009947
230.1688040442074,-48.58545402914499,18.598783,-0.2151735814300662
230.17039164374054,-48.583616817340896,19.928732,0.2226593350586951
230.1670746797586,-48.58318951103952,14.81307,0.3840632394156411
230.17053626350756,-48.57844462700943,16.856491,0.4852021398943738
230.16743387749833,-48.5761666762939,17.091618,0.29150618686392676
230.1556313004863,-48.57817055951856,16.742191,0.693850294591351
230.16125048500524,-48.57221077941772,17.752687,0.12350300883639004
230.1688604606747,-48.57738342587119,17.086117,0.07521136868343035
230.13204366837343,-48.578735832282305,17.8561,0.9629487283011219
230.13786026234553,-48.58732604208204,18.973068,0.07050798030719346
230.14566400557797,-48.57966051378264,19.088726,-0.11424042650559094
230.14264647121476,-48.5835462117908,17.564127,0.07414665474732389
230.14740769347657,-48.70084062293237,14.747777,0.1909445522290767
230.16116369098114,-48.70488811811284,13.528578,0.2365548932781493
230.15202678742037,-48.711214496908624,18.814466,0.08352952692449823
230.15907765933568,-48.70717004665451,15.776316,0.6960970808680017
230.1490185797859,-48.70999271742564,19.144535,-0.16463805356308805
230.15306035952386,-48.70682221308854,19.976637,0.10836668639828725
228.3344794151153,-48.33058205014195,14.281691,0.23594685519824485
228.33060548807345,-48.32631606270607,16.042114,0.3334903078650273
228.32438395574962,-48.32458352319545,16.283175,0.7307605936445856
228.32631958846275,-48.31733342222256,19.338839,0.1794189675804031
228.32845961204163,-48.33475033367698,18.072384,0.05620692530771658
254.70730667331202,-21.938195252612974,19.689606,0.1884388324983155
254.71007639530626,-21.934947717317748,19.606571,0.022263397973879002
254.7011120338814,-21.931901645112212,19.88674,0.8022139277862979
254.70635642339403,-21.925643522772457,19.663626,
254.70833821294758,-21.942169534470697,19.926058,0.5208380584781893
254.7123925476982,-21.93678906754509,19.944492,0.06886517477891935
254.75676862843181,-22.699058758588823,19.870655,-0.723707770686682
254.74474472184954,-22.69700195121593,18.243916,0.23314306634438858
289.0850779754981,72.40559768454257,17.07598,1.2295751273185347
289.03755595045726,72.40895544973533,19.7332,0.6464994957182896
288.89619647262396,72.35676554351576,19.962265,0.41215359898968845
288.93061897655167,72.34375608347351,15.623103,1.0287111109988483
288.90883370154273,72.34955555443332,15.124993,0.7657554451760443
288.90887378315983,72.36451837899926,19.447939,0.13444050590279175
288.8530925811948,72.36813675454616,19.173182,0.4641305385180598
288.8827016313221,72.37559158675751,17.120773,1.3095365420054554
288.9497312395513,72.3813059127503,17.381653,0.685537096370379
288.933541227568,72.38625033915743,18.396864,0.05943482194345235
288.963484776714,72.38942228946108,14.601199,0.6836735083468195
255.37623718778082,-22.446651635192755,19.816265,0.3085539898461013
255.37637793349896,-22.446182508292754,19.350231,-0.4323963342607556
255.37621489879058,-22.445587333558226,19.397163,0.20199779298671483
255.37508664579016,-22.445501561444733,19.502163,0.5210477136471072
255.37521244459074,-22.44449540374578,19.841068,0.697682670764344
255.36982849275674,-22.44640564741263,19.799955,0.08491647706307935
255.3732875711507,-22.45027835488632,19.964706,0.7731238501410572
255.3732758186832,-22.441227989943158,19.878515,-0.30629324995735135
228.48885473203842,-48.998973285484794,14.460097,0.8739454686273936
228.49583025530146,-48.99422330966888,15.572296,0.14428296074573874
228.4970585492752,-48.99292089643201,19.743107,1.5821380709011272
228.48933122529687,-48.99485832211964,18.332777,0.3004286647440316
228.49469302888977,-48.991730686160956,17.99126,-0.007661130235556649
228.46683465129803,-49.00216296278108,17.788671,0.12018602203186399
228.47244712995683,-48.995017631083705,19.072147,-0.009189257180637699
228.47857062981936,-48.99279809392613,18.183945,0.5496936007664005
228.46067239714472,-48.99257125344947,18.064196,0.30766610657690946
228.47230666732625,-48.999054752130014,18.256025,0.2859895653508558
228.46448686180796,-48.99247948209299,18.298428,0.7835134036702325
230.12918374319688,-48.576389092346275,18.369757,0.23484351374312362
230.13707985641,-48.583036376113746,19.600452,1.2743897850395722
230.1461077578507,-48.58301290706689,19.63598,-0.0016624599610053636
230.14218186521268,-48.58078515626986,19.75394,0.48396340065042676
230.1319639862651,-48.58190746615395,19.35984,1.3756107735973901
230.1445794131083,-48.57748327478845,19.177172,0.557966483794524
230.12669681727675,-48.58087154551143,19.180777,0.869031139780492
230.14322105537514,-48.57607320067479,19.043203,0.15903472852105313
230.13644858028619,-48.57557125876277,19.121632,0.041881891216935085
230.13430405451308,-48.572558534278606,19.667517,-0.2135528328989475
230.13614362780865,-48.571859515195044,19.730024,0.8011539581533815
278.79223042719826,-16.40846946355655,16.964203,0.3775574377984067
227.8789397979762,-49.89450352048384,19.690437,-0.31009488421761416
227.88240134068462,-49.89097681011712,16.672535,0.45174064119190815
254.36243749562007,-22.08879761474358,18.867548,-0.04585246387420192
254.3636420424117,-22.085322587179085,19.089935,-0.033265218814165554
254.3654610954464,-22.084456862788166,19.070929,0.5511948796078144
254.37393264585222,-22.083358003938084,19.714865,-0.31116527201881666
254.36012582447316,-22.086465475476714,18.988615,0.3367479106390781
254.37326418565775,-22.088083235585554,18.631426,0.12533805882313037
254.37185037439377,-22.088373792800777,19.587492,0.10507104315040859
254.37160380799668,-22.08608743258268,19.624882,-0.7132792135782773
254.37331030277804,-22.08468046314935,19.601059,0.12057225742428154
262.4737477863105,-59.987923347288024,16.760794,0.25105504090026687
262.4696281533979,-59.98949381192581,15.446874,0.8409373064452772
262.4779321248245,-59.99127206001674,15.0222,0.4725529919229565
262.4785238699309,-59.99596158594145,14.319611,0.4603479509104834
262.48315501139444,-59.97972457509499,19.828037,0.7681604088676183
262.4713042005349,-59.9725597972063,12.402687,0.6970654933142749
262.46848282091236,-59.97785289243099,18.4739,0.1485185998227388
262.4715462321033,-59.96959418435194,19.76633,0.02016437689657251
262.47099817129725,-59.974238336583106,17.873417,0.09330457280342305
230.1451420958685,-48.70748021833168,19.35183,0.5131686504629537
230.14490728423365,-48.70223166286567,19.819946,1.1596197038756764
230.14525269249452,-48.70273132040305,18.199253,0.3498256258637879
230.15509936946597,-48.70350758698769,19.910742,0.039400035022942446
230.14857551681797,-48.702606933872254,17.155718,0.4019152555092214
230.14973617433873,-48.70097562123059,18.87436,0.36762646210834576
230.1461239016509,-48.69653086911714,19.445356,0.390044244360128
230.14861139273424,-48.6955318161158,18.400723,0.6151538385716375
230.13452921571547,-48.700783544087145,17.972412,0.33308762554771293
230.12927569785847,-48.69938236124167,18.87198,0.4838240078365542
230.1264879066678,-48.71381438368891,18.657675,-0.11159409291269146
230.12763147067528,-48.710103746594996,18.730368,0.6058414750893377
227.1385922421091,-49.43268946843956,12.858021,0.5693484271530435
227.12407589354925,-49.436019680308284,9.125237,0.7397135786636895
227.12731342997017,-49.43197529035629,17.969736,-0.21051671271342448
227.13810229472898,-49.429016248690736,17.21533,0.19492946514597403
227.1280854462619,-49.43151709875292,19.071375,0.24687916425844142
227.13986680998983,-49.427985342849254,17.456896,0.2192960161874406
227.13445246145423,-49.443521016770084,18.773378,0.350760077774691
227.14146757482484,-49.435803046352234,19.006338,0.598610424946882
227.1109271755089,-49.42682836393804,18.02304,0.6814499253163117
227.11130283306227,-49.44191547926954,18.483398,0.739560236018614
227.10236000761856,-49.43757910041832,18.72825,0.283162287104739
227.0982926350457,-49.434272381801186,19.35826,0.7464782079468196
227.10710848738518,-49.43083353927727,18.09871,0.3298298476627509
265.2169443364485,-59.918817456004135,19.610394,-0.06917842427374359
265.2112444176579,-59.915654429867224,17.35662,0.14480554104868834
265.1897941216173,-59.91768807199841,19.04354,0.5350971681478509
265.1814246937135,-59.91810997822842,19.479746,0.17727840256837024
265.1819060611462,-59.91718800723864,17.39849,0.4404781857234171
265.16623973910885,-59.90841272920119,18.37734,1.8968639812416477
230.13864493358358,-48.57971369326786,16.377197,0.0693533088289687
230.1368845431775,-48.57088435202443,16.261768,0.3130400599646591
230.1433523822464,-48.57997733377293,19.8521,0.22216428302821178
230.14789576917414,-48.560912386920926,18.303028,0.317787101703664
230.15548484085323,-48.5718214463308,19.23097,0.26556420256940616
228.461663609617,-48.993445774605064,17.766607,0.8540499035482003
228.47341477222986,-49.005223949781204,19.466373,0.2081715692960303
228.4721113602044,-49.00040887710629,19.542189,-0.039529729792830065
228.47254971642258,-48.9972450108032,19.86223,0.5002280347058242
228.47981330315213,-48.99518225695756,19.686415,0.9469025816595551
228.47857259261272,-48.99551237522883,19.594473,0.4753710741413526
228.46387595365877,-48.99623996546166,18.351826,-0.049784744823784935
228.46370846410613,-48.995402048015556,19.871851,0.19879515751376894
228.47609586588956,-48.99189429939943,19.61754,0.9373434429373506
228.4749035182389,-48.991592208846264,19.528114,0.049583270106784066
228.4631616717859,-48.9935919589694,18.949856,0.5099390178878145
228.47228318920799,-48.99090104851478,18.312605,0.46867077542106395
254.7519086098,-22.701070076649287,16.484152,0.265985172702657
254.74380442365296,-22.698134144389172,17.21358,0.22654746376342955
254.7472582472644,-22.69636940626331,13.97777,0.33446688474265135
254.7449184025046,-22.696697581265873,18.072165,0.6208723577173854
254.75742145247747,-22.69017381587598,19.619095,-0.41202110896082694
254.77113245138395,-22.68952364808023,19.286303,0.2847397897552874
254.75382316310328,-22.687385687088792,19.407312,-0.26024753714864474
254.75878867215582,-22.683511997748518,19.30637,1.1133648657808852
254.7629641192114,-22.682100103979547,18.229986,0.3374463299001205
254.76546273493474,-22.696128348546207,18.869555,0.563559381980945
254.76761703329714,-22.68768485414881,18.736097,-0.07309683059938671
254.7724850590028,-22.69025459582218,19.935833,0.5655375233728669
230.1241856292806,-48.69457818273909,18.646154,0.16822085344624296
230.12003758314626,-48.70527740997024,17.942533,0.09994924102238062
230.12449813214536,-48.706749516536966,18.981182,0.7684603058349705
230.12337384151581,-48.711755563066866,19.039192,0.4332108582284829
230.12688333219288,-48.70775441878257,19.780107,0.8239288246854422
230.1230458180136,-48.70768549589026,19.933708,0.7792047686155894
230.127826807926,-48.70571921649257,19.8875,0.07678356777313232
230.12142743555748,-48.706293930140696,19.784573,0.12332329587933921
230.12517948983418,-48.704790837785694,19.29375,0.2459198309017046
230.11917988539292,-48.70543366312499,19.402195,0.18085117325018293
230.1166078012206,-48.705652664846404,19.913813,0.4362941039211067
228.34047390639412,-48.316081411047406,18.051756,0.025348109308073682
228.34248117897138,-48.315169244032404,18.012823,0.6383475548947203
228.34838119875914,-48.311264644833976,18.50087,0.7731423838100662
228.34472953194805,-48.319307936899634,19.935806,0.3913544441346579
228.33983041365804,-48.31796948078849,19.152014,0.04135452420013906
228.33332535498823,-48.31730843187732,19.750036,1.219240996038295
228.340471687585,-48.3149860790212,19.312418,2.1962785143162145
228.33293231142912,-48.31556623547697,19.659136,-0.004143351482228049
228.3347087457178,-48.31306444064997,18.980818,-0.00905814797233613
228.33468971474318,-48.31142171767023,19.059877,-0.08729888294908288
228.33086821110027,-48.3109480528746,19.822617,0.4113839002253299
288.8928290622969,72.3850928825621,16.953648,0.7770679622822076
288.8421063637329,72.3826437560412,17.534052,0.17895772190634815
288.84526442049906,72.38129180675107,19.459814,0.10245231619131852
288.8260998094346,72.38744829677285,19.888111,-0.19844949848532722
288.79626356221024,72.37743136010542,19.995235,0.026429720575758826
288.7623170507745,72.39023082098919,16.216719,0.6661210860248374
288.7885462740908,72.40581594705884,18.019032,0.34665815860951493
288.833233822548,72.40166405811627,18.354546,0.24602017578434268
288.8425877820779,72.40779667199976,18.003494,0.060369481736140616
262.4566523076564,-59.969827770364724,19.621244,-0.1284232313885764
262.45470898159743,-59.96849928291121,15.606668,0.5973969601111515
262.4751589042182,-59.97042771263454,19.59655,0.6429377281102026
262.47599076439604,-59.978246390563626,15.212825,0.34041713039294086
262.4766992457604,-59.981600696032054,17.068108,0.3933182888050284
262.48150901218776,-59.98030006595019,19.634907,0.2181968800444089
262.50258186788017,-59.979570985669596,19.860554,-0.1384087687714195
255.37857126828672,-22.439936030315934,19.98017,0.9983114584013106
227.1080380759847,-49.4296331547747,19.908733,0.6242830379574213
227.12100527326572,-49.434484167440345,19.388435,0.6833646181732818
227.10733727985522,-49.44084917253335,18.728037,0.2987075025809453
227.11058637247118,-49.439635505086954,19.924465,-0.5688546458883006
227.1091037381978,-49.43669732511349,18.662073,0.09376593809424681
227.11237795458456,-49.431394519920914,19.25164,0.06489762656815659
227.1024781280692,-49.43322110876061,19.4824,0.07154569195948943
227.09840128377076,-49.433810751056185,19.804808,0.6152249880478111
227.10259226085554,-49.431338666816146,19.54711,0.5882938323271864
227.10453671560495,-49.427461084761894,19.630573,-0.5666366114718525
227.11030704928586,-49.424986701997184,19.768114,-1.501964472845983
227.11380198458153,-49.43856077429536,19.877872,0.14441680142741178
230.15420827179992,-48.57371470645371,18.934488,0.6912899257612581
230.1561211214101,-48.57128409160554,19.116425,0.8716292168809157
230.1470936091606,-48.564642060985925,18.588617,0.03077542449142811
230.13869664597706,-48.56904788839929,17.831097,0.3107094112261637
