source_id,x,y,z,phot_g_mean_mag,bp_rp
5890602660706320896,-1351.0244214405848,-1702.2119807163185,-2494.38296961358,19.29331,2.0513859
5890602660706321408,1132.4245008156834,1426.8275201848564,2090.9784821957605,19.60697,1.7459049
5890602660706321536,-2683.268501741751,-3380.910414799821,-4954.599583313732,19.942509,
5890602660706322048,4459.081299057003,5618.731834514465,8234.467772696047,19.069677,1.7071743
5890602660706323072,-1322.5596578794716,-1666.4105510824922,-2442.456380321073,19.851612,1.8276138
1945654583482369408,385.42601402068453,-259.5385963978941,277.454627961482,19.362045,1.6473789
1945654613545932032,929.2716644013144,-626.4442468144789,669.3376893881191,18.480602,1.6002789
1945654617842754688,1729.7162897801877,-1165.7781569971273,1245.3183242154814,17.764956,1.0272236
1945654617842756480,-5923.895760257914,3993.1996985245173,-4266.350318477774,19.471193,1.2518654
1945654647905668992,434.113552903271,-292.48287830904127,312.58867619784775,18.619081,2.6664772
1945654647905672960,967.4966198954853,-651.696410402641,696.8920202454968,19.22491,1.3965626
5890398632611637120,-712.184564786471,-925.6459498489983,-1364.91467375322,18.787117,1.6604767
5890398632611641216,-793.1509524727658,-1031.0391376886134,-1520.1154805494898,17.781487,1.3077545
5890398632611648256,-1363.5934326664985,-1771.8911854369476,-2612.971767570041,19.472082,2.0401611
5890398632611650688,-275.4306399948612,-358.06903726715416,-527.8628262125865,19.568155,1.4028015
5890398632611652352,-2225.4811525887435,-2891.8648247269407,-4264.422003608184,19.537594,1.3089218
5890398632611655552,-438.0619308776812,-569.2747250365551,-839.4103369822678,18.906122,1.5924053
5890398632611663616,-4642.779000968055,-6035.870630719691,-8897.243070569695,18.666935,1.5501499
5890398632611670656,585.1757034118422,760.6356477877849,1121.2945189202394,19.740215,1.2502823
5890398632611671040,-12597.813740237038,-16375.801633194504,-24139.74313722902,19.200602,
5890398632611672832,-830.8676416369173,-1079.8633596682334,-1591.9885160136876,19.668726,1.4899998
5890530745787411840,-1986.2711315708764,-2404.391444170709,-3644.168126036808,19.639996,1.6147308
5890530745787412352,-598.9896617113521,-724.7861937184853,-1098.8027651222383,19.529879,1.9889679
5890530745787415680,-1266.4159651199584,-1532.4074460949178,-2322.996718982545,19.190012,1.7405701
5890530745787416448,-795.8600979432939,-963.0929636126411,-1459.8612947033985,19.921955,2.0184364
5890530745787416704,3678.8680932774855,4453.053472578427,6748.71973229424,19.689892,1.7008038
5890530745787419648,-1752.7470711310689,-2121.161986264182,-3214.9395443456833,16.483353,
5890530745787426560,1958.914700110396,2370.751038162741,3592.7042852546915,19.33063,1.7347507
5890530745789890432,4681.997687573028,5667.479272330971,8593.839396962812,19.334642,1.6359215
5890530745789891328,1079.950486182284,1307.3794563745962,1982.1942668730117,19.440666,1.4337654
5890530745789891712,-1503.798924286665,-1820.5535758842984,-2760.152823554769,19.998753,1.3151436
5890602660706324480,343.8580129255733,433.24656674340537,635.128463374238,19.925009,1.7069321
5890602660706324992,-695.4367561142485,-876.2139130769644,-1284.663394133278,18.770575,1.6253319
5890602660706326016,-2375.3310679598535,-2992.425816530139,-4387.906249181148,19.086727,1.5855656
1945654682265327872,900.6696985884938,-606.4720563526065,648.66576201522,13.439326,1.1478357
1945654682265410432,1837.384679710499,-1236.7239761508358,1323.0276106680744,19.446192,1.8628979
1945654682265411200,1557.4699716448729,-1048.2113373436541,1121.512049193953,18.239525,1.3379993
1945654682265412352,4483.416074759911,-3017.415527242392,3228.8764294791467,19.612358,1.4503174
1945654682265414144,1346.0849522495728,-906.0532187068749,969.6518820481143,19.397385,0.93855476
1945654716625151872,1194.5688041770622,-803.8184840016633,860.3590509933996,19.558914,1.0883789
1945654716625155328,1557.8633056706901,-1048.1735236818786,1122.319099386792,18.44335,1.2687283
1945654720923346688,6669.563919146155,-4487.710697366318,4802.761198944966,14.049367,1.381875
1945654750984892800,1750.713887308713,-1179.2927317739452,1261.5866135971637,17.586405,1.0723381
1945654755283093632,1204.3553310963546,-811.1388740838911,867.8300079284797,17.173382,1.5294971
1945654755283095040,1713.8729848929745,-1154.1474204080598,1235.3549750557386,16.7317,1.0205994
5890398632623736320,93.77400563015198,121.89612003127995,179.79302626693485,17.973885,1.4741325
5890398632623737344,-960.1262132395509,-1248.1907910464063,-1840.8855866292738,16.570295,1.1575079
5890398632623743488,-496.47344441831746,-645.422072520023,-951.8032635204845,15.5980835,1.120739
5890398632623746816,-1219.5524864690935,-1585.2883713209214,-2337.8379352365123,17.30501,1.2710953
5890398632623749248,-95.396254838883,-124.00058641354103,-182.8604201917362,19.86524,
5890398632623752704,-3019.961953465423,-3924.7779135237215,-5788.095307992457,16.422386,1.6381502
5890398632623755776,-1161.0757033856758,-1509.4884894497454,-2225.428698827992,18.235155,1.488369
5890398632623757696,-2773.096243067295,-3603.604493427873,-5314.129767536165,19.591125,1.3768139
5890398632623758976,-1398.307366749159,-1817.3849380506495,-2679.6897380256914,11.456463,3.6785727
5890398632623759232,-657.9135449933727,-855.2547378571983,-1260.8865149537519,19.707436,1.9307022
5890398632623767424,2807.5963973762928,3649.5142852444706,5379.765176720905,17.803135,1.1672077
5890398632623772032,-584.032287016958,-759.1836687454565,-1118.9872962431305,17.707766,1.3742847
5890462163764841856,-6206.178985568716,-7755.697398875093,-11861.676989427042,18.900846,1.9410686
5890462163764842112,-657.7394015956469,-822.0287105170385,-1257.0762844375288,12.717234,1.6812792
5890462163764842240,-784.3569668784666,-979.9712013535287,-1498.905126929859,17.60708,1.5663662
5890462163764842752,-373.1815904349109,-466.38639153924487,-713.1738602338027,15.477319,1.3488903
5890462163764843648,3996.7020672197477,4992.921897780799,7636.085042555012,17.438745,1.9055405
5890462163769270912,-7611.402314069129,-9508.20569666597,-14540.582559190245,19.140923,1.6974335
5890462193798366976,-866.7403885646962,-1083.1356664653852,-1655.9420629719289,18.177176,1.8057384
5890462193798376576,-749.7365723796764,-937.0985075693648,-1432.1588841174005,16.797771,1.4959145
5890462193799838464,-1234.0857727465223,-1542.6219472875457,-2358.4489144074964,18.040852,1.7251701
5890462193799839616,-2254.971191545495,-2819.2785366852977,-4309.817044685252,18.793512,1.6730728
5890602660736405120,-1224.4861261688566,-1542.848149195761,-2262.0309070117014,18.68902,1.6976871
5890602660736751104,-121.68292793742378,-153.30080735338896,-224.7692107129885,14.517573,1.5707617
5890602690767714304,-2619.8460305629933,-3298.0677460361853,-4835.221252052512,18.314075,1.5404778
5890602690768787840,-644.1678455730181,-811.0386451385032,-1189.4564983350922,18.669218,1.8391438
5890602690769602176,-2833.548179915106,-3566.647988178134,-5230.3307242787305,19.185595,1.6994591
5890602690772311168,-4027.72743521422,-5070.59078976577,-7438.204885455629,17.426426,1.9538498
5890602690776014336,-915.3750956381429,-1152.132322776244,-1689.3412514942872,19.235382,1.6490097
5890602695062727424,-1161.7688394746422,-1462.5037660799396,-2145.4035538858557,18.52466,1.6188965
5890602695062728960,-1027.9271278053138,-1294.0748033427792,-1898.1688404338022,17.508585,1.9454498
5890602695062729728,-6064.068066980243,-7633.059470166606,-11195.168737875461,19.78676,1.6482525
5890602695062729856,-1385.0952936451265,-1743.8462253090586,-2557.45265187378,19.83071,1.747488
5890462193799842048,-3723.089150233732,-4653.054276987498,-7113.481347411872,18.72216,1.771759
1945654785344632960,119.03702664236035,-80.11863365916406,85.78315333823747,18.375076,1.1439743
1945654785344634752,1759.8641325910553,-1184.7916814286427,1268.6497010606824,18.243752,1.5372753
1945654819704362880,6568.635728635089,-4430.251528363112,4732.597610045958,18.672436,0.9850311
1945654819704366336,4385.2563637744515,-2956.75330754773,3160.327670380994,18.464365,1.20578
1945654819704367104,-31354.58544613271,21145.0451366402,-22599.59943318174,19.508928,0.94213104
1945654819704368384,1599.1512776498641,-1078.285441220998,1152.6608786027082,19.83052,0.99118996
1945654819709271168,-1978.2836939033937,1334.1176209114617,-1425.4327953389595,18.584538,0.9786892
5890398632623773440,-1098.8343488861908,-1428.1748064040942,-2105.1810673256955,18.484941,1.575697
5890653650591081088,-865.1597720920496,-1080.6878420949745,-1585.9172504643543,18.190678,1.3907909
5890653650591083776,-1217.2613563651214,-1520.3621831867413,-2231.010294966659,17.701658,1.4815617
5890653650591084032,-539.7983635599522,-674.4288830603307,-989.4202086239507,16.919502,
5890653650591085312,10059.036624154456,12566.689591510149,18435.9021628625,19.596375,1.36446
5890653650591090432,-2949.5010315234813,-3683.1082850459848,-5403.588398758047,17.870005,1.148386
5890653650591090816,-365.2718883180816,-456.2747852058491,-669.2451922879288,15.593355,1.2806158
5890462193801294720,-1400.580115167134,-1751.3916596607805,-2676.7825624763445,18.295517,2.058546
5890602695062730112,42945.57099187094,54046.779481714795,79267.00686122348,19.506184,1.7317886
5890462198098648448,-680.1099381462344,-850.2448903704504,-1299.9468954349745,19.158619,1.753212
5890602695062731136,2620.5976398486555,3298.7992804132414,4837.208645392407,19.494564,1.833807
1945654824002781440,1581.1122934159696,-1066.271173425071,1139.1941801536345,16.240791,0.98076344
5890602622048200320,-1530.7072610295797,-1927.1315099424712,-2827.1584548514757,18.239744,1.7005863
5890602626343970560,-1139.9090761302407,-1435.4119937440257,-2105.829908560152,18.877226,1.5799255
5890602626343971968,1071.2175427796155,1349.1508254036648,1979.0297682334788,19.644215,1.6284523
5890602626343972096,346.6270464049443,436.50532338150606,640.3189544985927,19.926025,1.686821
5890602626343972352,1877.0556125763317,2363.4189843027784,3467.052610836814,19.494995,1.671072
5890602626343972480,-2551.0366229977863,-3212.2013376692307,-4712.110408818713,19.853956,1.6741238
5890602626343972608,-916.1865511292488,-1153.8410743616919,-1692.516583988492,19.909477,1.606287
5890602626343975168,1085.1543328682735,1366.7292053750252,2004.4831580073583,19.862837,1.8803978
5890602626343975424,-644.8873319869942,-812.2997170532536,-1191.3051954091407,16.308527,1.9459143
5890602626343975680,-375.98838170589846,-473.601958717787,-694.5590912121927,19.179089,
1945654854064105088,645.7552390423868,-435.30681503297154,465.36271753478513,19.235226,2.1454525
1945654854064107008,-1153.1694500992114,777.2820037903681,-831.1295295769679,17.705355,1.5380802
1945654854064107392,2199.970463294541,-1482.9511917170732,1585.6957207557039,18.197163,1.3916035
1945654854064108032,615.4154134459287,-414.7735476921259,443.5681917739153,16.804632,1.4253674
1945654858362311808,1542.9145497492207,-1039.9267384339357,1111.9223431714738,16.27793,0.9589834
1945654858362314240,663.1987894877232,-447.0514062751536,478.0622459525071,16.207756,1.2586012
1945654888423847296,165.60346202311817,-111.7187698082081,119.41701955840638,17.964964,2.7662277
1945654922783588992,-328.98896970131017,221.84131819865408,-237.3031860375029,19.902872,1.1228886
1945654922784234496,1050.142211329197,-708.2042850576256,757.3691641942535,19.963717,2.1374378
5890398662643975936,-644.7751034586244,-838.8880562761553,-1236.734106920902,18.62345,1.6035175
5890398662645937792,-444.3070202924461,-578.0341760331366,-852.2499528811834,17.31534,1.3778276
5890398662645950208,-859.7457676267826,-1118.282556571344,-1648.5807654930982,15.651282,1.0938416
5890398662645956736,-1334.0873652170692,-1735.790265567705,-2558.290538058746,17.827055,1.3290482
5890398662646968448,-534.0891835451948,-695.0727802056092,-1024.6036389079572,18.787216,1.5902576
5890398662646972032,2364.655843928088,3076.6132615957786,4535.024121296719,18.214487,1.3396301
5890398662656776832,1668.0347313776958,2170.313777986066,3198.2169830863395,18.938385,1.7261677
5890398662660390016,-2825.8199167659245,-3677.132373099245,-5419.630621998499,19.895273,1.4948139
5890398662660390144,944.6953050207237,1228.9315196275056,1811.6122730488048,19.764427,1.3203697
5890398662660390272,-1237.326847129562,-1610.0735589921471,-2373.1450933508286,19.104113,1.6918888
5890398666971266560,-1034.8868825449754,-1346.528097134667,-1985.4117360581943,19.71218,1.6567345
5890398666971270912,2905.4649167292396,3780.7450581671883,5574.115788187445,19.95077,2.0333385
5890398666971272576,-2260.078156917462,-2941.2031526833584,-4336.0450359689885,18.800463,1.6840973
5890530745804639488,-1024.2382178547216,-1239.5908714205868,-1879.660267760862,16.870577,1.3624611
5890530745804643072,-3360.517144535411,-4066.9842272220735,-6164.930931618263,19.071814,1.8011703
5890530745804643328,-915.4472962118678,-1108.1193697725682,-1679.4963574386,18.111656,1.5683231
5890530745804644480,-21345.146473153458,-25827.215744567777,-39151.40869775164,16.262793,2.3646345
5890530745804644864,-1360.8505807577965,-1646.9125242857094,-2496.1674818609017,16.296015,1.5880394
5890530745805271936,-841.7600615003798,-1018.9495145509999,-1544.9582078602245,18.938461,0.7881489
5890530745807635840,-1200.1585599482485,-1452.8611956845236,-2201.9643345634718,19.980768,1.8871403
5890530745807636992,-764.1266591099954,-924.6373965006709,-1401.4732628927256,15.576247,1.2399721
5890530775834894848,1264.2695861095879,1531.3164752148907,2319.958806121309,19.954514,
5890530775835460864,-985.4483695564475,-1193.0179110287963,-1807.9840961275504,19.863714,
1945654961441527680,1082.1743366678327,-728.9318685776188,780.2638308067279,14.642578,0.8464079
1945654991503067520,-132671.99754568795,89322.80806351299,-95662.25552318731,19.533083,1.4675121
1945654995801266304,-2430.739210487895,1637.20978473921,-1752.7487413500317,15.826635,1.1619692
1945654995801266560,785.4250891850772,-528.8401200443301,566.4729893102656,19.080698,1.9084549
5890530775835470336,-15321.83520578438,-18549.736498448514,-28100.19849559871,18.92413,1.3705902
1945654995801268480,2743.1966729350556,-1847.121640922507,1978.7452608341307,16.857374,1.0027351
5890530775835826432,-1345.8780008032209,-1629.242467764975,-2468.842091193189,17.247799,1.4597778
5890530775837153920,-454.0723740433313,-549.7820042352367,-833.2221510639895,17.76406,1.8400192
1945655025862808704,1190.8035461183922,-802.7550981974146,859.2429338689146,18.836285,1.9765034
5890398666971290624,2758.62283740656,3588.874041978538,5291.457766919769,19.447447,
5890398666971316096,-1446.4659946467336,-1882.710663309952,-2774.4857444459876,17.75859,1.4024334
5890398666971321856,-465.5465311966741,-605.9382755411966,-892.942590719125,18.22954,1.9932842
5890398666971321984,609.269124038457,792.6154676510222,1168.420741351434,19.317284,1.427866
5890653650595706112,17736.664524950553,22162.140769403624,32511.520511943847,19.51719,1.3307953
5890398666971343232,-401.1151528757049,-521.9596433151065,-769.2139223443363,17.823997,1.7450848
5890398666971346432,-945.106668317944,-1229.6720448754293,-1812.3095463862426,19.471779,1.4144802
5890653680619580800,-1320.1835621924743,-1647.864136584779,-2418.2877761025106,18.488033,1.400856
5890398666971355520,18945.355841644374,24652.877114129384,36328.381682545456,19.435434,1.4875565
5890653680619584384,2887.6011234835933,3605.1221425777894,5289.8048343423325,18.457644,1.4043121
5890398666971356032,4365.175820743202,5678.360324693859,8369.353915521837,19.826986,
5890462198098651264,-1200.3044639936536,-1500.656914725183,-2294.1032122223455,19.872822,0.26130295
5890462198098651904,3019.6433383681806,3775.487646994711,5771.229720934804,19.691214,1.563839
5890462198098657792,444.3955270382415,555.6090664570447,849.1509631965806,19.944515,
5890462198098658176,-673.7298910681803,-842.032844375515,-1287.2072230163883,19.99969,1.7916737
5890462198098658816,-1657.8093174357443,-2072.7376115235397,-3167.723638436428,19.331093,
5890462198098660736,-1256.0297757010137,-1569.669873299655,-2399.5030915551943,18.854853,1.5169983
5890462198098662656,-480.2063397126014,-600.279019699919,-917.4284460625519,19.964617,1.871355
5890462198098663296,-3249.0804704038187,-4061.077803677811,-6207.082320348641,18.947535,1.748106
5890530775838816768,-867.8628966523856,-1050.661375141207,-1591.857454272325,18.977844,1.603756
5890530775838817536,-1148.3141016872241,-1390.8461403641222,-2106.744774367823,18.747961,1.66008
5890530775838819456,-777.2602630736228,-940.9867641449348,-1425.2482644480513,18.910688,1.3932285
5890530775843248640,-1257.7463583732642,-1522.7546632463643,-2306.895978579426,19.122576,1.6095734
5890530775848822656,-1064.7982543596838,-1289.0451446771806,-1953.108216361256,19.386284,1.5280952
5890530775848823040,588.7404064696011,713.0457346161738,1080.2255071624063,19.413929,1.4595642
5890530780147146496,-1431.8996158741957,-1733.7082941866872,-2627.4591815455055,18.119913,1.5432014
5890530780147148416,-672.5303411698867,-814.3238945643536,-1234.0360068947439,19.66489,1.7364178
5890530780147150080,-2489.032503923179,-3014.771204558695,-4567.4617912992535,19.08931,1.5573597
5890530780147151488,3370.7288852431816,4080.839411713142,6184.339173619081,19.360928,1.5923939
5890530780147154944,-1145.3241089948751,-1386.7362782749808,-2101.2361974441997,19.763515,1.6837349
5890530780147155840,896.5054604370373,1085.7379410425626,1644.8371093246008,19.75675,1.5734177
1945655030161011840,2022.4424001201103,-1363.253700705027,1459.2260233767497,17.635183,1.1229458
1945655030161012480,371.25523515237876,-250.30714060750614,267.84178473144823,14.426471,1.1155472
1945655030161013120,336.0625770980298,-226.5885462768141,242.46672878446873,18.03204,2.692566
1945655064520749312,1458.3559219944982,-982.5926887358098,1052.269444968951,14.934232,0.91615677
1945655094584661120,1771.7357874262873,-1197.3852258111895,1276.380369059107,19.69463,2.0544376
1945655098880680064,971.7598899097578,-656.9402957382077,700.1447625048746,17.36557,1.4733639
1945655128944233472,2392.9366926649545,-1617.2287385355692,1724.9431640804075,17.74943,0.9573097
5890653680624109440,-515.2349171369557,-643.0456025806633,-943.5816312436884,15.127711,1.1555929
5890653684932348672,-3103.544474257405,-3874.4814629374077,-5686.05269836962,19.289143,1.4961166
5890653684932349952,-1069.6238000421968,-1334.6781320710963,-1959.3344344870598,17.857496,1.4392128
5890653684932352896,-293896.223795463,-366774.736371467,-538374.9719659393,18.921288,1.4998798
5890653684932357504,-3196.985759293587,-3990.535169507937,-5856.462527929688,19.01001,1.5926323
5890653684932358912,-1638.4187446996925,-2044.9282726141878,-3001.2661190584404,19.655489,2.2860432
5890653684932359040,-610.4609151140766,-761.755713245746,-1118.1681403051603,19.232088,1.7753239
5890653684932359168,-934.4991222548355,-1165.9901520544427,-1711.6488333945451,19.945967,1.5528889
5890653684932360448,-1321.0017677480757,-1648.5025030658617,-2419.678309958855,19.80382,
5890653684932362624,3985.372456287124,4973.496338646475,7299.934627215843,18.65561,1.3384495
5890653684932364928,41056.86846216223,51244.52127482037,75205.26522284225,19.117373,1.4116611
5890653684932365312,-5747.504087720646,-7172.233600146466,-10527.216457777762,19.353373,1.3595028
5890653684932369280,-684.4283607778967,-853.9063061361509,-1253.46853797205,19.76494,1.313757
5890398666971371136,842.7058969008239,1096.50021948025,1615.7062045136845,19.991646,1.505167
5890398666971384704,-11870.081706513916,-15444.186165170977,-22755.709230165074,18.6166,1.2042923
5890398666971392256,-356.6230026751565,-463.9828871484036,-683.6261539087332,19.980698,1.6883831
5890602695096025088,-820.756834721756,-1033.2201798747442,-1515.5780836968345,11.967257,2.4657984
5890602695096025472,-835.702067574804,-1052.1840600373052,-1542.8371812130943,12.829621,1.890542
5890602695096025600,-698.1722813035431,-878.9587590306797,-1288.533643522498,16.503515,1.3453712
5890602695096142976,-5206.4243876700275,-6555.598104270243,-9614.51556916781,16.170555,1.9681797
5890602725124629376,-398.0777771158782,-501.3989208691525,-734.9361974121877,12.56991,0.70023537
5890602725127453440,-2793.7969040992225,-3517.5044663624753,-5156.659288086154,18.029106,1.4957447
5890602725127467904,2315.9148596861883,2915.371782638816,4273.001169283486,18.407738,1.6793594
5890602725128550144,-12222.970378296932,-15395.828945102608,-22560.257961361727,18.58921,1.6989956
1945655133240419200,1926.423109151057,-1301.663261767362,1387.8770243365548,16.382595,1.2082558
1945655133240421632,1569.2407546208678,-1060.2988186626915,1131.0006251958316,16.91817,0.95308495
1945655163303966976,393.6978845876256,-266.27507137716566,283.74579086754073,19.192064,2.394453
1945655163303971968,800.2893227972776,-541.2987914349585,577.0568744160369,19.573996,1.6444645
1945655197663711744,928.6888905236377,-627.6754028959092,669.4971108702896,18.14545,1.492096
1945655197663713280,2330.68362221511,-1575.5031224039933,1680.564628830016,19.081123,1.0727482
1945655197663713536,-22866.6410757084,15457.044590804051,-16489.012692910335,19.747948,1.4236946
1945655197663716096,1388.99858791677,-938.8361961821074,1001.8819009505938,18.741638,1.3909225
5890530780147159936,903.7488925041362,1094.127013064612,1657.8305570861414,19.325611,1.548254
5890530780147160960,-1443.992115490128,-1748.011253520516,-2648.7180719699936,19.255264,1.66749
5890530780147161472,2015.8197378257632,2440.3251923933835,3697.6487458261067,19.959993,1.6855621
5890530780147162880,98214.9211524229,118942.50222125974,180170.35310972156,19.134558,1.5826244
5890530780147163776,-460.3071988528403,-557.4811126484062,-844.4144511318616,19.854864,1.6662693
5890530780147170944,-1520.7741155843578,-1841.1683345124145,-2789.03560756539,19.937534,1.8904514
5890530780147171968,5878.184032214614,7116.059582105042,10779.812298329978,19.79924,1.7461605
5890530780147181312,815.1884117315476,987.097909772476,1494.99723074814,19.957703,1.4756145
5890530780147181440,-636.2490030608209,-770.3503917281647,-1166.8000144036446,19.117426,1.5681839
5890530780147182592,9602.795099615469,11625.312329971826,17609.034311534047,19.802616,1.7429771
5890530780147185280,-31113.66159243234,-37668.20938312725,-57052.79068824185,19.162577,
5890398666983469056,-1192.3318782998394,-1551.6894402695016,-2287.245800000015,17.903193,1.3552856
5890398666983473152,-3321.575900395703,-4323.133750779643,-6371.445419854643,17.353489,1.2805252
5890398666983484032,-1188.0418264218838,-1546.0082410321165,-2278.294686062589,14.000063,1.7166767
5890398666983485952,-697.8517227909143,-908.0729142451833,-1338.194886038557,17.946392,1.5290909
5890398666983487744,-788.3360983347076,-1025.4943150213896,-1511.4936268327172,19.14224,1.4407425
5890398666983488128,-888.4160106094243,-1155.9601220349043,-1703.5049234493265,19.503378,1.4157581
5890398666983489408,2367.924637136141,3080.129443765489,4539.83684540329,18.585815,1.1700745
5890398666983494784,-1975.0268083118447,-2569.4475852295586,-3786.338447530516,16.85619,1.6669188
5890398666983494912,-2595.0007789327897,-3375.9255594529936,-4974.854216445434,17.899033,1.2593727
5890398666983500928,-1692.8757341552594,-2202.4326495831497,-3245.028717029797,16.103369,1.7864046
5890398666983602688,-1943.2653108608542,-2529.3756330742067,-3727.904436617089,18.073622,1.4584103
5890462198098664576,2716.1946493735163,3394.105180212847,5188.443279710175,19.647015,1.634203
5890462198098666112,-525.98671543663,-657.4483815870105,-1004.7904910098065,18.06875,1.8327694
5890462198098666624,1462.8143251663112,1828.5586542304177,2794.4438773876254,18.952898,1.5765228
5890462198098669952,414.972474276717,518.7327129894994,792.6905042675093,19.795141,1.7089882
5890653684934314240,-516.7573797836355,-645.0560529989425,-946.581029438098,19.335789,1.5413437
5890602725132049920,-3708.44460457161,-4670.442241970045,-6847.100556482239,17.74751,1.8903561
5890602725132050176,-3350.0246151958236,-4219.485984400251,-6185.291753284038,18.135695,1.5843906
5890602729422470912,-1513.2961560797883,-1905.2400214382117,-2792.5244286282045,19.189604,1.8401108
5890602729422471552,-497.5038892254312,-626.3347174216559,-917.9271510621752,19.24234,1.7387352
5890602729422471680,-7110.472992387414,-8953.777890864287,-13121.002347910842,19.418076,1.6840458
5890602729422472064,-1040.266927714877,-1309.865723603619,-1919.2605954478233,19.668095,1.5179348
5890602729423197184,-1744.6890446287198,-2197.2908867036194,-3221.1677757880498,18.949015,
5890602729423197696,-512.3047824000199,-645.1213033095524,-945.7380083083638,19.664145,1.6583595
5890602729423198720,-2000.25558047024,-2518.8247643339455,-3692.065053868439,19.714699,1.4255562
5890602729423198976,-3468.3803346797527,-4367.897042071854,-6402.066872622935,19.082209,1.6389942
1945655201959900416,1546.2715995545384,-1045.1291194690411,1115.135459972276,16.187017,1.0015221
1945655236319640576,2450.766440573159,-1655.507308392193,1767.2236122543277,16.323471,0.903162
1945655266380966656,487.67652177975623,-329.16093617255063,351.6285646022961,18.941948,2.6108265
1945655266380967936,1011.6511567403383,-682.8766181876299,729.5243107850182,18.94785,0.92925453
1945655266383191552,1995.745436235671,-1347.4455124721976,1438.7830197425897,18.691895,1.070034
1945655266383194112,3633.3692821929335,-2453.563767692589,2620.5031149495667,18.149214,0.96692276
5890530780164380288,-2575.1050127774442,-3118.41445788522,-4725.7037740191245,13.7182045,2.4982586
5890530780164380928,-1815.945461982627,-2199.342714804276,-3332.3952752265172,14.763216,1.8289948
5890530780164381824,2568.4911614475222,3110.9318217620976,4713.037096763519,19.221146,1.4660797
5890530780164382208,-887.4953183054157,-1074.6553178972754,-1628.340328410265,16.935692,1.3220825
5890398666991293440,-3580.998841788627,-4659.315528537678,-6868.856234608489,19.611898,1.6193447
5890398666991297664,-826.0014150251653,-1074.919929199692,-1584.0325620055041,19.209974,1.7850227
5890398666991297792,-851.6396274659749,-1108.3418929412999,-1633.3159384953274,19.993984,1.5455704
5890398697003726592,-4753.365435738514,-6185.852276412919,-9112.827536963836,19.012512,1.7050171
5890398697004478464,-3084.0791650196443,-4013.1565553432833,-5913.2358749593695,19.275581,1.6825542
5890398697004483328,-1117.6904234501071,-1454.9374357989177,-2143.247467964016,18.866413,1.4840126
5890398697005707264,-689.9754703448632,-898.2130603567281,-1323.2446394178514,17.325851,1.3700924
5890398697005714688,-1773.8927355116173,-2308.8095858490997,-3401.024300645845,18.61788,1.3168278
5890398697005724288,-956.364118039122,-1245.057473190979,-1833.628303219458,17.14798,1.317646
5890398697006720640,-1522.6512228279655,-1981.5109907159688,-2919.5744251039423,18.569944,1.6352901
5890398697020087424,-2467.4617004637003,-3211.4150776896718,-4729.337966690352,19.564297,1.4657631
5890462198124581504,-1420.480100245255,-1776.0672324990046,-2714.8144708147984,16.48556,1.9909353
5890462198124581632,-376.7616766282164,-471.102707748472,-720.0673445558567,16.670736,1.5348711
5890462198124582144,-889.9563793777238,-1112.5923209758296,-1700.7066892124788,17.347685,1.6536331
5890462198124583168,2760.798315485589,3451.7110062452816,5275.228140233861,18.845592,1.6069736
5890462198124583296,-1458.1580112410388,-1822.5785379907852,-2785.9273929822934,17.45606,1.9978943
5890602729423201280,-3353.7188054174444,-4224.133462295437,-6189.195791207913,19.22615,1.3559494
1945655300742932224,639.3308569468428,-431.9567488765214,461.16872050197355,18.596165,2.2652245
1945655335102732544,-32570.866111728512,21996.74828409917,-23493.383073229812,19.962257,1.90769
1945655339398857216,658.9951528962143,-445.10596471313806,475.3512343617947,15.716384,1.1242838
1945655373758588032,1257.2669393834667,-850.5829533825004,906.6745145983391,15.088142,0.9743042
1945655373759354112,1314.814175173641,-889.4043106040057,948.0878618829306,18.335093,1.2734776
1945655408118329856,1496.5744684070248,-1012.0932430135592,1079.5604538995096,13.961256,1.2629414
1945655408118330240,448.8948625937712,-303.56541237619643,323.8399156647573,16.586168,1.7300444
5890653684950828928,-1503.4903532889916,-1876.9455611467595,-2754.1966687912613,18.59457,1.5747452
5890653684950830464,-864.3137467618043,-1078.4859852286643,-1582.9609330948465,16.166971,1.2645721
5890653684950831104,-4583.96426881701,-5719.293726576533,-8394.90728327357,18.17692,1.4400272
5890653684950832000,-1170.103599690255,-1460.3610247372135,-2143.044407743114,17.845617,1.34198
5890653684950832512,-524.8280300401372,-655.0758035964951,-961.2248140821036,19.22492,1.5954151
5890653684950833408,-1438.889965270215,-1795.8415396479897,-2635.1061392300635,18.361603,
5890653684950834688,-441.300453902772,-550.8011273770298,-808.1632639427601,10.166007,1.9742708
5890653684950924672,-1077.9910431396113,-1345.3738238770306,-1974.134841811486,19.14837,
5890530780164385664,3078.8451899024244,3726.7670448766667,5646.701361741692,18.36961,1.8730049
5890530780164388224,-1231.405259884569,-1490.9848741673916,-2258.112203116647,16.442926,1.4158859
5890530780167373824,-1720.8202009481756,-2083.761459378789,-3157.741396966105,18.864796,1.6891327
5890530810195208448,-3181.1661041802904,-3848.166984145479,-5831.3032613765145,19.161415,1.7299652
5890530810195212160,-1963.9850058138627,-2375.586511311357,-3599.345785609268,18.98761,1.7132759
5890530810196902144,1247.3915969698014,1509.014500897841,2287.2677374212853,19.324574,1.8109512
5890530810196906496,-195.0321175574864,-235.97796827350885,-357.6401295856684,17.628706,2.5074444
